Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,CEV_1_Working_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh
78,78,03:15,03:30,2.875787764818286,0.0,9.103828801926284e-14,237.02300771125678,237.7060073054011,0.0,14.8,14.8
79,79,03:30,03:45,2.875787764818286,0.0,9.103828801926284e-14,237.7060073054011,238.38900689954542,0.0,14.8,14.8
80,80,03:45,04:00,2.875787764818286,0.0,9.103828801926284e-14,238.38900689954542,239.07200649368974,0.0,14.8,14.8
81,81,04:00,04:15,2.875787764818286,0.0,9.103828801926284e-14,239.07200649368974,239.75500608783406,0.0,14.8,14.8
82,82,04:15,04:30,2.875787764818286,0.0,9.103828801926284e-14,239.75500608783406,240.43800568197838,0.0,14.8,14.8
83,83,04:30,04:45,2.875787764818286,0.0,9.103828801926284e-14,240.43800568197838,241.1210052761227,0.0,14.8,14.8
84,84,04:45,05:00,2.875787764818286,0.0,9.103828801926284e-14,241.1210052761227,241.80400487026702,0.0,14.8,14.8
85,85,05:00,05:15,2.875787764818286,0.0,9.103828801926284e-14,241.80400487026702,242.48700446441134,0.0,14.8,14.8
86,86,05:15,05:30,2.875787764818286,0.0,-2.2648549702353193e-14,242.48700446441134,243.1700040585557,0.0,14.8,14.8
87,87,05:30,05:45,2.875787764818286,0.0,-2.2648549702353193e-14,243.1700040585557,243.85300365270004,0.0,14.8,14.8
88,88,05:45,06:00,2.875787764818286,0.0,-2.2648549702353193e-14,243.85300365270004,244.5360032468444,0.0,14.8,14.8
89,89,06:00,06:15,2.8757877648216303,0.0,-2.842170943040401e-14,244.5360032468444,245.21900284098953,0.0,14.8,14.8
90,90,06:15,06:30,2.8757877647984444,0.0,0.0,245.21900284098953,245.90200243512916,0.0,14.8,14.8
91,91,06:30,06:45,2.8757877648216303,0.0,-2.842170943040401e-14,245.90200243512916,246.5850020292743,0.0,14.8,14.8
92,92,06:45,07:00,2.8757877648216312,0.0,-2.7977620220553945e-14,246.5850020292743,247.26800162341945,0.0,14.8,14.8
93,93,07:00,07:15,2.8757877648216303,0.0,8.526512829121202e-14,247.26800162341945,247.95100121756457,0.0,14.8,14.8
94,94,07:15,07:30,2.8757877648216303,0.0,-2.842170943040401e-14,247.95100121756457,248.6340008117097,0.0,14.8,14.8
95,95,07:30,07:45,2.87578776482169,0.0,0.0,248.6340008117097,249.31700040585486,0.0,14.8,14.8
96,96,07:45,08:00,2.87578776482166,0.0,-3.497552365426442e-16,249.31700040585486,250.0,0.0,14.8,14.8
