Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,CEV_1_Working_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh
69,69,D1 01:00,D1 01:15,2.9020389995276425,0.0,-5.10702591327572e-14,230.7014406531408,231.39067491552862,0.0,14.8,14.8
70,70,D1 01:15,D1 01:30,2.9020389995276425,0.0,-5.10702591327572e-14,231.39067491552862,232.07990917791645,0.0,14.8,14.8
71,71,D1 01:30,D1 01:45,2.9020389995276425,0.0,-5.10702591327572e-14,232.07990917791645,232.76914344030428,0.0,14.8,14.8
72,72,D1 01:45,D1 02:00,2.9020389995276425,0.0,-5.10702591327572e-14,232.76914344030428,233.4583777026921,0.0,14.8,14.8
73,73,D1 02:00,D1 02:15,2.9020389995276425,0.0,-5.10702591327572e-14,233.4583777026921,234.14761196507993,0.0,14.8,14.8
74,74,D1 02:15,D1 02:30,2.9020389995276425,0.0,-5.10702591327572e-14,234.14761196507993,234.83684622746776,0.0,14.8,14.8
75,75,D1 02:30,D1 02:45,2.9020389995276425,0.0,-5.10702591327572e-14,234.83684622746776,235.5260804898556,0.0,14.8,14.8
76,76,D1 02:45,D1 03:00,2.9020389995276425,0.0,-5.10702591327572e-14,235.5260804898556,236.21531475224342,0.0,14.8,14.8
77,77,D1 03:00,D1 03:15,2.9020389995276425,0.0,-5.10702591327572e-14,236.21531475224342,236.90454901463124,0.0,14.8,14.8
78,78,D1 03:15,D1 03:30,2.9020389995276425,0.0,-5.10702591327572e-14,236.90454901463124,237.59378327701907,0.0,14.8,14.8
79,79,D1 03:30,D1 03:45,2.9020389995276425,0.0,-5.10702591327572e-14,237.59378327701907,238.2830175394069,0.0,14.8,14.8
80,80,D1 03:45,D1 04:00,2.9020389995276425,0.0,-5.10702591327572e-14,238.2830175394069,238.97225180179473,0.0,14.8,14.8
81,81,D1 04:00,D1 04:15,2.9020389995276425,0.0,-5.10702591327572e-14,238.97225180179473,239.66148606418255,0.0,14.8,14.8
82,82,D1 04:15,D1 04:30,2.9020389995276425,0.0,-5.10702591327572e-14,239.66148606418255,240.35072032657038,0.0,14.8,14.8
83,83,D1 04:30,D1 04:45,2.9020389995276425,0.0,-5.10702591327572e-14,240.35072032657038,241.0399545889582,0.0,14.8,14.8
84,84,D1 04:45,D1 05:00,2.9020389995276425,0.0,-5.10702591327572e-14,241.0399545889582,241.72918885134604,0.0,14.8,14.8
85,85,D1 05:00,D1 05:15,2.9020389995276425,0.0,-5.10702591327572e-14,241.72918885134604,242.41842311373387,0.0,14.8,14.8
86,86,D1 05:15,D1 05:30,2.9020389995276425,0.0,-5.10702591327572e-14,242.41842311373387,243.1076573761217,0.0,14.8,14.8
87,87,D1 05:30,D1 05:45,2.9020389995276425,0.0,-1.6475709685437323e-13,243.1076573761217,243.79689163850955,0.0,14.8,14.8
88,88,D1 05:45,D1 06:00,2.9020389995276425,0.0,-5.10702591327572e-14,243.79689163850955,244.48612590089738,0.0,14.8,14.8
89,89,D1 06:00,D1 06:15,2.902038999527696,0.0,-4.440892098500626e-16,244.48612590089738,245.1753601632852,0.0,14.8,14.8
90,90,D1 06:15,D1 06:30,2.902038999527696,0.0,-4.440892098500626e-16,245.1753601632852,245.86459442567303,0.0,14.8,14.8
91,91,D1 06:30,D1 06:45,2.902038999527696,0.0,-4.440892098500626e-16,245.86459442567303,246.55382868806086,0.0,14.8,14.8
92,92,D1 06:45,D1 07:00,2.902038999527696,0.0,-4.440892098500626e-16,246.55382868806086,247.2430629504487,0.0,14.8,14.8
93,93,D1 07:00,D1 07:15,2.902038999527696,0.0,-4.440892098500626e-16,247.2430629504487,247.93229721283652,0.0,14.8,14.8
94,94,D1 07:15,D1 07:30,2.902038999527696,0.0,-4.440892098500626e-16,247.93229721283652,248.62153147522434,0.0,14.8,14.8
95,95,D1 07:30,D1 07:45,2.9020389995276963,0.0,0.0,248.62153147522434,249.31076573761217,0.0,14.8,14.8
96,96,D1 07:45,D1 08:00,2.9020389995276963,0.0,9.316818429959922e-17,249.31076573761217,250.0,0.0,14.8,14.8
