Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A2R_Discharge_kW,A2R_Discharge_cum_kWh,A2R_Work_kW,A2R_CEV1_Activity,A2R_MCS_Status,A2R_minus_A0_cum_kWh
32,15:45,0.0,11.261184210525762,3.178041707501309,Loading/Swinging,Idle,0.0,11.339938174639475,5.2254933443060985,Digging,Charging (grid),0.07875396411371227
33,16:00,8.0,13.261184210525762,0.0,Charging,Serving CEV,0.0,11.339938174639475,4.763406214464165,Traveling,Traveling,-1.9212460358862877
34,16:15,0.0,13.261184210525762,4.763406214464165,Traveling,Idle,8.0,13.339938174639475,0.0,Charging,Serving CEV,0.07875396411371227
35,16:30,0.0,13.261184210525762,3.5703346457907466,Loading/Swinging,Idle,0.0,13.339938174639475,3.5703346457907466,Loading/Swinging,Idle,0.07875396411371227
36,16:45,0.0,13.261184210525762,3.293469348992297,Loading/Swinging,Idle,0.0,13.339938174639475,3.293469348992297,Loading/Swinging,Idle,0.07875396411371227
37,17:00,8.0,15.261184210525762,0.0,Charging,Serving CEV,8.0,15.339938174639475,0.0,Charging,Serving CEV,0.07875396411371227
38,17:15,8.0,17.261184210525762,0.0,Charging,Serving CEV,8.0,17.339938174639475,0.0,Charging,Serving CEV,0.07875396411371227
39,17:30,8.0,19.261184210525762,0.0,Charging,Serving CEV,8.0,19.339938174639475,0.0,Charging,Serving CEV,0.07875396411371227
40,17:45,0.0,19.261184210525762,0.0,Idle,Idle,8.0,21.339938174639475,0.0,Charging,Serving CEV,2.0787539641137123
41,18:00,8.0,21.261184210525762,0.0,Charging,Serving CEV,8.0,23.339938174639475,0.0,Charging,Serving CEV,2.0787539641137123
42,18:15,8.0,23.261184210525762,0.0,Charging,Serving CEV,2.8181236225313455,24.04446908027231,0.0,Charging,Serving CEV,0.7832848697465487
43,18:30,0.0,23.261184210525762,0.0,Idle,Idle,0.0,24.04446908027231,0.0,Idle,Traveling,0.7832848697465487
44,18:45,7.273157894739047,25.079473684210523,0.0,Charging,Serving CEV,0.0,24.04446908027231,0.0,Idle,Idle,-1.0350046039382121
45,19:00,0.0,25.079473684210523,0.0,Idle,Idle,0.0,24.04446908027231,0.0,Idle,Idle,-1.0350046039382121
46,19:15,0.0,25.079473684210523,0.0,Idle,Idle,0.0,24.04446908027231,0.0,Idle,Idle,-1.0350046039382121
47,19:30,0.0,25.079473684210523,0.0,Idle,Idle,0.0,24.04446908027231,0.0,Idle,Idle,-1.0350046039382121
48,19:45,0.0,25.079473684210523,0.0,Idle,Idle,0.0,24.04446908027231,0.0,Idle,Idle,-1.0350046039382121
49,20:00,0.0,25.079473684210523,0.0,Idle,Idle,0.0,24.04446908027231,0.0,Idle,Idle,-1.0350046039382121
50,20:15,0.0,25.079473684210523,0.0,Idle,Traveling,0.0,24.04446908027231,0.0,Idle,Idle,-1.0350046039382121
51,20:30,0.0,25.079473684210523,0.0,Idle,Idle,0.0,24.04446908027231,0.0,Idle,Idle,-1.0350046039382121
52,20:45,0.0,25.079473684210523,0.0,Idle,Idle,0.0,24.04446908027231,0.0,Idle,Idle,-1.0350046039382121
53,21:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
54,21:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
55,21:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
56,21:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
57,22:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
58,22:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
59,22:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
60,22:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
61,23:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
62,23:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
63,23:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
64,23:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
65,00:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
66,00:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
67,00:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
68,00:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
69,01:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
70,01:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
71,01:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
72,01:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
73,02:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
74,02:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
75,02:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
76,02:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
77,03:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
78,03:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
79,03:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
80,03:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
81,04:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
82,04:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
83,04:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
84,04:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
85,05:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
86,05:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
87,05:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
88,05:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
89,06:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
90,06:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
91,06:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
92,06:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
93,07:00,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
94,07:15,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
95,07:30,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
96,07:45,0.0,25.079473684210523,0.0,Idle,Charging (grid),0.0,24.04446908027231,0.0,Idle,Charging (grid),-1.0350046039382121
