Time_Period,MCS_1_A0_kWh,MCS_1_A1R_kWh
121,232.5975648643889,232.74656847650763
122,232.5975648643889,232.74656847650763
123,232.5975648643889,232.74656847650763
124,230.49230170649415,231.3848587611167
125,230.49230170649415,231.38485876111673
126,230.49230170649415,231.38485876111673
127,230.49230170649415,231.38485876111673
128,230.49230170649415,231.38485876111673
129,228.38703854859943,231.34757187367637
130,228.38703854859946,231.3475718736764
131,228.38703854859946,231.3475718736764
132,228.38703854859946,231.3475718736764
133,228.38703854859946,231.3475718736764
134,226.28177539070472,231.34184176859742
135,224.17651223280998,229.23657861070268
136,222.07124907491524,227.13131545280794
137,222.07124907491524,225.0260522949132
138,222.07124907491524,222.92078913701846
139,222.07124907491524,222.92078913701846
140,219.57124907491524,220.42078913701846
141,219.57124907491524,220.42078913701846
142,219.57124907491524,220.42078913701846
143,219.57124907491524,220.42078913701846
144,219.57124907491524,220.42078913701846
145,219.57124907491524,220.42078913701846
146,219.57124907491524,220.42078913701846
147,219.57124907491524,220.42078913701846
148,219.57124907491524,220.42078913701846
149,219.57124907491524,220.42078913701846
150,220.2628115959399,221.09304392935894
151,220.95437411696457,221.76529872169945
152,221.64593663798922,222.43755351403996
153,222.33749915901387,223.10980830638044
154,223.02906168003852,223.78206309872093
155,223.72062420106317,224.45431789106144
156,224.41218672208782,225.12657268340192
157,225.10374924311247,225.7988274757424
158,225.7953117641371,226.4710822680829
159,226.48687428516175,227.1433370604234
160,227.1784368061864,227.81559185276387
161,227.86999932721105,228.48784664510393
162,228.5615618482357,229.1601014374444
163,229.25312436926035,229.83235622978492
164,229.944686890285,230.50461102212543
165,230.63624941130968,231.1768658144659
166,231.32781193233433,231.8491206068064
167,232.01937445335898,232.5213753991469
168,232.71093697438363,233.1936301914874
169,233.40249949540825,233.86588498382787
170,234.09406201643293,234.53813977616838
171,234.78562453745758,235.21039456850886
172,235.47718705848226,235.88264936084934
173,236.1687495795069,236.55490415318985
174,236.86031210053156,237.22715894553033
175,237.5518746215562,237.89941373787082
176,238.2434371425808,238.57166853021133
177,238.93499966360545,239.2439233225518
178,239.6265621846301,239.9161781148923
179,240.31812470565475,240.5884329072328
180,241.00968722667943,241.26068769957328
181,241.70124974770408,241.93294249191376
182,242.39281226872876,242.60519728425427
183,243.0843747897534,243.27745207659478
184,243.7759373107781,243.9497068689353
185,244.46749983180274,244.62196166127578
186,245.15906235282742,245.29421645361646
187,245.85062487385207,245.96647124595592
188,246.54218739487672,246.6387260382966
189,247.23374991590137,247.31098083063728
190,247.92531243692602,247.98323562297796
191,248.61687495795067,248.65549041531864
192,249.30843747897532,249.32774520765932
193,250.0,250.0
194,247.5,247.5
195,247.49999999999997,247.5
196,245.4262894736842,247.5
197,245.4262894736842,245.39473684210526
198,245.4262894736842,245.39473684210526
199,243.32102631578948,245.39473684210526
200,243.32102631578945,243.28947368421052
201,241.21576315789474,243.28947368421055
202,241.2157631578947,243.28947368421055
203,241.2157631578947,243.28947368421055
204,241.2157631578947,243.28947368421055
205,239.11049999999997,243.28938471727898
206,239.11049999999997,243.28938471727898
207,239.11049999999997,243.28938471727898
208,239.11049999999997,243.28938471727898
209,239.11049999999997,243.28938471727898
210,237.00523684210526,241.20880174160936
211,234.89997368421052,239.10353858371462
212,232.94684210526316,236.99827542581988
213,232.94684210526316,234.89301226792514
214,232.94684210526316,232.7877491100304
215,232.94684210526316,232.7877491100304
216,232.94684210526316,232.7877491100304
217,232.94684210526316,232.7877491100304
218,232.94684210526316,232.7877491100304
219,232.94684210526316,232.7877491100304
220,230.84157894736842,230.71390388218583
221,230.84157894736845,230.71390388218583
222,230.84157894736845,230.71390388218583
223,230.84157894736845,230.71390388218583
224,230.84157894736845,230.71390388218583
225,228.7363157894737,228.92076250860384
226,228.7363157894737,228.92076250860384
227,228.7363157894737,228.92076250860384
228,228.7363157894737,228.92076250860384
229,228.7363157894737,228.92076250860384
230,226.63105263157897,228.80306255355492
231,224.52578947368423,226.69779939566018
232,222.4205263157895,224.59253623776544
233,222.4205263157895,222.4872730798707
234,222.4205263157895,222.4872730798707
235,219.9205263157895,219.9872730798707
236,219.9205263157895,219.9872730798707
237,219.9205263157895,219.9872730798707
238,219.9205263157895,219.9872730798707
239,219.9205263157895,219.9872730798707
240,219.9205263157895,219.9872730798707
241,219.9205263157895,219.9872730798707
242,219.9205263157895,219.9872730798707
243,219.9205263157895,219.9872730798707
244,219.9205263157895,219.9872730798707
245,219.92052631578952,219.9872730798707
246,220.6041507177034,220.66938050987363
247,221.28777511961735,221.35148793987656
248,221.9713995215312,222.0335953698795
249,222.65502392344507,222.71570279988242
250,223.33864832535892,223.39781022988535
251,224.0222727272728,224.07991765988828
252,224.70589712918664,224.7620250898912
253,225.3895215311005,225.44413251989414
254,226.0731459330144,226.12623994989707
255,226.75677033492835,226.8083473799
256,227.44039473684222,227.49045480990293
257,228.1240191387561,228.17256223990623
258,228.80764354066994,228.85466966990953
259,229.49126794258382,229.53677709991283
260,230.17489234449766,230.2188845299161
261,230.85851674641154,230.9009919599194
262,231.54214114832538,231.58309938992267
263,232.22576555023926,232.26520681992596
264,232.90938995215313,232.94731424992924
265,233.593014354067,233.62942167993253
266,234.27663875598088,234.3115291099358
267,234.96026315789476,234.9936365399391
268,235.64388755980866,235.67574396994237
269,236.32751196172254,236.35785139994567
270,237.0111363636364,237.03995882994894
271,237.6947607655503,237.72206625995224
272,238.3783851674642,238.4041736899555
273,239.06200956937806,239.0862811199588
274,239.74563397129194,239.76838854996208
275,240.4292583732058,240.45049597996538
276,241.1128827751197,241.13260340996865
277,241.79650717703356,241.81471083997195
278,242.48013157894744,242.49681826997522
279,243.16375598086134,243.17892569997852
280,243.8473803827752,243.8610331299818
281,244.5310047846891,244.5431405599851
282,245.214629186603,245.225247989977
283,245.89825358851687,245.9073554199803
284,246.58187799043074,246.58946284998356
285,247.26550239234464,247.27157027998686
286,247.94912679425838,247.9536777099901
287,248.63275119617225,248.6357851399934
288,249.31637559808613,249.3178925699967
289,250.0,250.0
290,247.5,247.5
291,247.49999999999997,247.5
292,245.4262894736842,245.39473684210526
293,245.4262894736842,245.39473684210526
294,245.4262894736842,245.39473684210526
295,243.32102631578948,245.39473684210526
296,243.32102631578945,243.34242903202758
297,241.21576315789474,243.34242903202758
298,241.2157631578947,241.23716587413284
299,241.2157631578947,241.23716587413284
300,241.2157631578947,241.23716587413284
301,239.11049999999997,239.31429522532096
302,239.11049999999997,239.31429522532116
303,239.11049999999997,239.31429522532116
304,239.11049999999997,239.31429522532116
305,239.11049999999997,239.31429522532116
306,237.00523684210526,237.20903206742642
307,234.89997368421052,237.20903206742642
308,232.94684210526316,235.28339115327054
309,232.94684210526316,233.1781279953758
310,232.94684210526316,233.1781279953758
311,232.94684210526316,233.1781279953758
312,232.94684210526316,233.1781279953758
313,232.94684210526316,233.1781279953758
314,232.94684210526316,233.1781279953758
315,232.94684210526316,233.1781279953758
316,230.84157894736842,233.1781279953758
317,230.84157894736845,233.1781279953758
318,230.84157894736845,233.1781279953758
319,230.84157894736845,233.1781279953758
320,230.84157894736845,233.1781279953758
321,228.7363157894737,232.79866351340786
322,228.7363157894737,232.79866351340786
323,228.7363157894737,232.79866351340786
324,228.7363157894737,232.79866351340786
325,228.7363157894737,232.79866351340786
326,226.63105263157897,232.79866351340786
327,224.52578947368423,232.7606890239373
328,222.4205263157895,230.65542586604255
329,222.4205263157895,228.5501627081478
330,222.4205263157895,226.44489955025307
331,219.9205263157895,224.33963639235833
332,219.9205263157895,222.2343732344636
333,219.9205263157895,219.73437323446356
334,219.9205263157895,219.73437323446356
335,219.9205263157895,219.73437323446356
336,219.9205263157895,219.73437323446356
337,219.9205263157895,219.73437323446356
338,219.9205263157895,219.73437323446356
339,219.9205263157895,219.73437323446356
340,219.9205263157895,219.73437323446356
341,219.92052631578952,219.73437323446356
342,220.6041507177034,220.42222838822576
343,221.28777511961735,221.11008354198796
344,221.9713995215312,221.79793869575016
345,222.65502392344507,222.48579384951236
346,223.33864832535892,223.17364900327456
347,224.0222727272728,223.86150415703676
348,224.70589712918664,224.54935931079896
349,225.3895215311005,225.23721446456116
350,226.0731459330144,225.92506961832336
351,226.75677033492835,226.61292477208556
352,227.44039473684222,227.30077992584776
353,228.1240191387561,227.98863507960962
354,228.80764354066994,228.6764902333718
355,229.49126794258382,229.36434538713397
356,230.17489234449766,230.05220054089617
357,230.85851674641154,230.74005569465837
358,231.54214114832538,231.42791084842057
359,232.22576555023926,232.11576600218277
360,232.90938995215313,232.80362115594497
361,233.593014354067,233.49147630970717
362,234.27663875598088,234.17933146346937
363,234.96026315789476,234.86718661723157
364,235.64388755980866,235.55504177099377
365,236.32751196172254,236.24289692475597
366,237.0111363636364,236.93075207851817
367,237.6947607655503,237.61860723228037
368,238.3783851674642,238.30646238604257
369,239.06200956937806,238.99431753980477
370,239.74563397129194,239.68217269356697
371,240.4292583732058,240.37002784732917
372,241.1128827751197,241.05788300109137
373,241.79650717703356,241.74573815485357
374,242.48013157894744,242.43359330861577
375,243.16375598086134,243.12144846237797
376,243.8473803827752,243.8093036161402
377,244.5310047846891,244.4971587699024
378,245.214629186603,245.1850139236646
379,245.89825358851687,245.8728690774268
380,246.58187799043074,246.560724231189
381,247.26550239234464,247.2485793849512
382,247.94912679425838,247.9364345387134
383,248.63275119617225,248.6242896924756
384,249.31637559808613,249.3121448462378
385,250.0,250.0
386,250.0,247.5
387,250.0,247.5
388,250.0,245.39473684210526
389,250.0,245.39473684210526
390,247.50000000000003,245.39473684210526
391,245.3947368421053,243.28947368421052
392,243.28947368421058,243.28947368421055
393,243.28947368421058,241.30085099546028
394,243.28947368421058,241.30085099546028
395,243.28947368421058,241.30085099546028
396,243.28947368421058,241.30085099546028
397,241.18421052631584,239.19558783756554
398,241.18421052631584,239.19558783756557
399,241.18421052631584,239.19558783756557
400,241.18421052631584,239.19558783756557
401,241.18421052631584,239.19558783756557
402,239.07894736842113,237.09032467967083
403,236.9736842105264,237.09032467967083
404,234.86842105263167,237.09032467967083
405,232.76315789473693,235.16125567032034
406,232.21895109112245,235.16125567032034
407,232.21895109112245,235.16125567032034
408,232.21895109112245,233.37825567032036
409,232.21895109112245,233.37825567032033
410,232.21895109112245,233.37825567032033
411,232.21895109112245,233.37825567032033
412,230.11368793322768,232.92806672649968
413,230.11368793322768,232.92806672649968
414,230.11368793322774,232.92806672649968
415,230.1136879332278,232.92806672649968
416,230.1136879332278,232.92806672649968
417,228.00842477533308,230.9101223703842
418,228.00842477533308,230.9101223703842
419,228.00842477533308,230.9101223703842
420,228.00842477533308,230.9101223703842
421,228.00842477533308,230.9101223703842
422,225.90316161743834,230.7210599615059
423,223.79789845954352,228.61579680361115
424,222.23031951217496,226.5105336457164
425,222.23031951217496,224.40527048782167
426,222.23031951217496,222.30000732992693
427,222.23031951217496,219.80000732992693
428,219.73031951217496,219.80000732992693
429,219.73031951217496,219.80000732992693
430,219.73031951217496,219.80000732992693
431,219.73031951217496,219.80000732992693
432,219.73031951217496,219.80000732992693
433,219.73031951217496,219.80000732992693
434,219.73031951217496,219.80000732992693
435,219.73031951217496,219.80000732992693
436,219.73031951217496,219.80000732992693
437,219.73031951217496,219.80000732992693
438,220.41826679598915,220.4863707997013
439,221.10621407980335,221.17273426947568
440,221.79416136361755,221.85909773925007
441,222.48210864743174,222.54546120902447
442,223.17005593124594,223.23182467879883
443,223.85800321506014,223.91818814857322
444,224.54595049887433,224.6045516183476
445,225.23389778268853,225.290915088122
446,225.92184506650273,225.97727855789637
447,226.60979235031692,226.66364202767076
448,227.29773963413112,227.35000549744515
449,227.98568691794532,228.03636896721966
450,228.6736342017595,228.7227324369942
451,229.3615814855737,229.40909590676873
452,230.0495287693879,230.09545937654326
453,230.7374760532021,230.78182284631777
454,231.4254233370163,231.4681863160923
455,232.1133706208305,232.15454978586683
456,232.8013179046447,232.84091325564137
457,233.4892651884589,233.52727672541587
458,234.17721247227308,234.2136401951904
459,234.86515975608728,234.90000366496494
460,235.55310703990148,235.58636713473948
461,236.24105432371567,236.27273060451398
462,236.92900160752987,236.95909407428852
463,237.61694889134407,237.64545754406305
464,238.30489617515826,238.33182101383755
465,238.99284345897246,239.01818448361206
466,239.68079074278666,239.7045479533866
467,240.36873802660085,240.3909114231611
468,241.05668531041505,241.0772748929356
469,241.74463259422924,241.76363836271014
470,242.43257987804344,242.45000183248465
471,243.12052716185764,243.13636530225915
472,243.80847444567183,243.82272877203368
473,244.49642172948603,244.50909224180822
474,245.18436901330023,245.1954557115783
475,245.87231629711442,245.88181918135282
476,246.56026358092862,246.56818265112736
477,247.24821086474282,247.2545461209019
478,247.936158148557,247.9409095906764
479,248.6241054323712,248.62727306045093
480,249.31205271618578,249.31363653022547
481,250.0,250.0
