Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1R_Discharge_kW,A1R_Discharge_cum_kWh,A1R_Work_kW,A1R_CEV1_Activity,A1R_MCS_Status,A1R_minus_A0_cum_kWh
198,09:15,8.0,51.95283837883073,0.0,Charging,Serving CEV,0.0,49.507563698663255,4.50338352948001,Digging,Idle,-2.445274680167472
199,09:30,0.0,51.95283837883073,5.013296309971706,Traveling,Idle,8.0,51.507563698663255,0.0,Charging,Serving CEV,-0.44527468016747207
200,09:45,8.000000000000004,53.95283837883073,0.0,Charging,Serving CEV,0.0,51.507563698663255,5.013296309971706,Traveling,Idle,-2.445274680167472
201,10:00,0.0,53.95283837883073,4.917793358056271,Digging,Idle,0.0,51.507563698663255,4.917793358056271,Digging,Idle,-2.445274680167472
202,10:15,0.0,53.95283837883073,4.870091556769901,Digging,Idle,0.0,51.507563698663255,4.870091556769901,Digging,Idle,-2.445274680167472
203,10:30,0.0,53.95283837883073,4.813328575149538,Digging,Idle,0.0,51.507563698663255,4.813328575149538,Digging,Idle,-2.445274680167472
204,10:45,8.0,55.95283837883073,0.0,Charging,Serving CEV,0.00033807433997523617,51.507648217248246,0.0,Charging,Serving CEV,-4.445190161582481
205,11:00,0.0,55.95283837883073,4.437429102411627,Digging,Idle,0.0,51.507648217248246,3.451415663777734,Loading/Swinging,Idle,-4.445190161582481
206,11:15,0.0,55.95283837883073,4.483305113738204,Traveling,Idle,0.0,51.507648217248246,4.483305113738204,Traveling,Idle,-4.445190161582481
207,11:30,0.0,55.95283837883073,4.9877654276169565,Digging,Idle,0.0,51.507648217248246,4.437429102411627,Digging,Idle,-4.445190161582481
208,11:45,0.0,55.95283837883073,4.69973484228671,Digging,Idle,0.0,51.507648217248246,4.9877654276169565,Digging,Idle,-4.445190161582481
209,12:00,8.0,57.95283837883073,0.0,Charging,Serving CEV,7.906215307544521,53.48420204413438,0.0,Charging,Serving CEV,-4.468636334696349
210,12:15,8.0,59.95283837883073,0.0,Charging,Serving CEV,8.0,55.48420204413438,0.0,Charging,Serving CEV,-4.468636334696349
211,12:30,7.421899999999994,61.808313378830725,0.0,Charging,Serving CEV,8.0,57.48420204413438,0.0,Charging,Serving CEV,-4.324111334696347
212,12:45,0.0,61.808313378830725,0.0,Idle,Idle,8.0,59.48420204413438,0.0,Charging,Serving CEV,-2.3241113346963473
213,13:00,0.0,61.808313378830725,0.0,Idle,Idle,8.0,61.48420204413438,0.0,Charging,Serving CEV,-0.32411133469634734
214,13:15,0.0,61.808313378830725,0.0,Idle,Idle,0.0,61.48420204413438,0.0,Idle,Idle,-0.32411133469634734
215,13:30,0.0,61.808313378830725,0.0,Idle,Idle,0.0,61.48420204413438,0.0,Idle,Idle,-0.32411133469634734
216,13:45,0.0,61.808313378830725,0.0,Idle,Idle,0.0,61.48420204413438,0.0,Idle,Idle,-0.32411133469634734
217,14:00,0.0,61.808313378830725,4.765877023522664,Digging,Idle,0.0,61.48420204413438,4.69973484228671,Digging,Idle,-0.32411133469634734
218,14:15,0.0,61.808313378830725,4.575329676279076,Digging,Idle,0.0,61.48420204413438,4.765877023522664,Digging,Idle,-0.32411133469634734
219,14:30,8.0,63.808313378830725,0.0,Charging,Serving CEV,7.880611865809371,63.454355010586724,0.0,Charging,Serving CEV,-0.35395836824400106
220,14:45,0.0,63.808313378830725,3.8125742014510053,Traveling,Idle,0.0,63.454355010586724,3.8125742014510053,Traveling,Idle,-0.35395836824400106
221,15:00,0.0,63.808313378830725,3.451415663777734,Loading/Swinging,Idle,0.0,63.454355010586724,3.329176943828444,Loading/Swinging,Idle,-0.35395836824400106
222,15:15,0.0,63.808313378830725,3.329176943828444,Loading/Swinging,Idle,0.0,63.454355010586724,4.575329676279076,Digging,Idle,-0.35395836824400106
223,15:30,0.0,63.808313378830725,2.9166563980529734,Loading/Swinging,Idle,0.0,63.454355010586724,2.9166563980529734,Loading/Swinging,Idle,-0.35395836824400106
224,15:45,8.0,65.80831337883072,0.0,Charging,Serving CEV,6.813937219611506,65.1578393154896,0.0,Charging,Serving CEV,-0.6504740633411217
225,16:00,0.0,65.80831337883072,3.5549558536468453,Loading/Swinging,Idle,0.0,65.1578393154896,3.5549558536468453,Loading/Swinging,Idle,-0.6504740633411217
226,16:15,0.0,65.80831337883072,4.523244689479653,Traveling,Idle,0.0,65.1578393154896,4.523244689479653,Traveling,Idle,-0.6504740633411217
227,16:30,0.0,65.80831337883072,3.4119775605116107,Loading/Swinging,Idle,0.0,65.1578393154896,3.4119775605116107,Loading/Swinging,Idle,-0.6504740633411217
228,16:45,0.0,65.80831337883072,3.142981725547829,Loading/Swinging,Idle,0.0,65.1578393154896,3.142981725547829,Loading/Swinging,Idle,-0.6504740633411217
229,17:00,8.0,67.80831337883072,0.0,Charging,Serving CEV,0.44725982918593843,65.26965427278608,0.0,Charging,Serving CEV,-2.5386591060446335
230,17:15,8.0,69.80831337883072,0.0,Charging,Serving CEV,8.0,67.26965427278608,0.0,Charging,Serving CEV,-2.5386591060446335
231,17:30,8.000000000000009,71.80831337883072,0.0,Charging,Serving CEV,8.0,69.26965427278608,0.0,Charging,Serving CEV,-2.5386591060446335
232,17:45,0.0,71.80831337883072,0.0,Idle,Idle,8.0,71.26965427278608,0.0,Charging,Serving CEV,-0.5386591060446335
233,18:00,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,-0.5386591060446335
234,18:15,0.0,71.80831337883072,0.0,Idle,Traveling,0.0,71.26965427278608,0.0,Idle,Traveling,-0.5386591060446335
235,18:30,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,-0.5386591060446335
236,18:45,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,-0.5386591060446335
237,19:00,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,-0.5386591060446335
238,19:15,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,-0.5386591060446335
239,19:30,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,-0.5386591060446335
240,19:45,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,-0.5386591060446335
241,20:00,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,-0.5386591060446335
242,20:15,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,-0.5386591060446335
243,20:30,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,-0.5386591060446335
244,20:45,0.0,71.80831337883072,0.0,Idle,Idle,0.0,71.26965427278608,0.0,Idle,Idle,-0.5386591060446335
245,21:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
246,21:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
247,21:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
248,21:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
249,22:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
250,22:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
251,22:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
252,22:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
253,23:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
254,23:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
255,23:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
256,23:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
257,00:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
258,00:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
259,00:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
260,00:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
261,01:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
262,01:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
263,01:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
264,01:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
265,02:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
266,02:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
267,02:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
268,02:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
269,03:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
270,03:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
271,03:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
272,03:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
273,04:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
274,04:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
275,04:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
276,04:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
277,05:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
278,05:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
279,05:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
280,05:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
281,06:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
282,06:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
283,06:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
284,06:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
285,07:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
286,07:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
287,07:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
288,07:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),-0.5386591060446335
289,08:00,0.0,71.80831337883072,5.035347989078799,Digging,Traveling,0.0,71.26965427278608,5.035347989078799,Digging,Traveling,-0.5386591060446335
290,08:15,0.0,71.80831337883072,4.632119133902789,Digging,Idle,0.0,71.26965427278608,4.632119133902789,Digging,Idle,-0.5386591060446335
291,08:30,7.880099999999995,73.77833837883071,0.0,Charging,Serving CEV,8.0,73.26965427278608,0.0,Charging,Serving CEV,-0.5086841060446261
292,08:45,0.0,73.77833837883071,5.087478456781277,Digging,Idle,0.0,73.26965427278608,5.087478456781277,Digging,Idle,-0.5086841060446261
293,09:00,0.0,73.77833837883071,4.297147875476893,Digging,Idle,0.0,73.26965427278608,2.7661216984654837,Loading/Swinging,Idle,-0.5086841060446261
294,09:15,8.0,75.77833837883071,0.0,Charging,Serving CEV,0.0,73.26965427278608,4.812602400064011,Traveling,Idle,-2.508684106044626
295,09:30,0.0,75.77833837883071,4.812602400064011,Traveling,Idle,7.798769678295175,75.21934669235988,0.0,Charging,Serving CEV,-0.5589916864708329
296,09:45,8.000000000000004,77.77833837883071,0.0,Charging,Serving CEV,0.0,75.21934669235988,4.297147875476893,Digging,Idle,-2.558991686470833
297,10:00,0.0,77.77833837883071,5.039360777233549,Digging,Idle,8.0,77.21934669235988,0.0,Charging,Serving CEV,-0.5589916864708329
298,10:15,0.0,77.77833837883071,4.7571998127774515,Digging,Idle,0.0,77.21934669235988,5.039360777233549,Digging,Idle,-0.5589916864708329
299,10:30,0.0,77.77833837883071,4.597495418732532,Digging,Idle,0.0,77.21934669235988,4.7571998127774515,Digging,Idle,-0.5589916864708329
300,10:45,8.0,79.77833837883071,0.0,Charging,Serving CEV,7.306908465485087,79.04607380873115,0.0,Charging,Serving CEV,-0.7322645700995594
301,11:00,0.0,79.77833837883071,4.993335153773887,Digging,Idle,0.0,79.04607380873115,4.597495418732532,Digging,Idle,-0.7322645700995594
302,11:15,0.0,79.77833837883071,5.077827389258635,Traveling,Idle,0.0,79.04607380873115,5.077827389258635,Traveling,Idle,-0.7322645700995594
303,11:30,0.0,79.77833837883071,4.599540400535021,Digging,Idle,0.0,79.04607380873115,3.3270775120272367,Loading/Swinging,Idle,-0.7322645700995594
304,11:45,0.0,79.77833837883071,5.1387322797367725,Digging,Idle,0.0,79.04607380873115,4.993335153773887,Digging,Idle,-0.7322645700995594
305,12:00,8.0,81.77833837883071,0.0,Charging,Serving CEV,8.0,81.04607380873115,0.0,Charging,Serving CEV,-0.7322645700995594
306,12:15,8.0,83.77833837883071,0.0,Charging,Serving CEV,0.0,81.04607380873115,0.0,Idle,Idle,-2.7322645700995594
307,12:30,7.421899999999994,85.63381337883072,0.0,Charging,Serving CEV,7.317435473792287,82.87543267717922,0.0,Charging,Serving CEV,-2.758380701651504
308,12:45,0.0,85.63381337883072,0.0,Idle,Idle,8.0,84.87543267717922,0.0,Charging,Serving CEV,-0.7583807016515038
309,13:00,0.0,85.63381337883072,0.0,Idle,Idle,0.0,84.87543267717922,0.0,Idle,Idle,-0.7583807016515038
310,13:15,0.0,85.63381337883072,0.0,Idle,Idle,0.0,84.87543267717922,0.0,Idle,Idle,-0.7583807016515038
311,13:30,0.0,85.63381337883072,0.0,Idle,Idle,0.0,84.87543267717922,0.0,Idle,Idle,-0.7583807016515038
312,13:45,0.0,85.63381337883072,0.0,Idle,Idle,0.0,84.87543267717922,0.0,Idle,Idle,-0.7583807016515038
313,14:00,0.0,85.63381337883072,4.831715595241036,Digging,Idle,0.0,84.87543267717922,4.599540400535021,Digging,Idle,-0.7583807016515038
314,14:15,0.0,85.63381337883072,4.75026263631421,Digging,Idle,0.0,84.87543267717922,5.1387322797367725,Digging,Idle,-0.7583807016515038
315,14:30,8.0,87.63381337883072,0.0,Charging,Serving CEV,0.0,84.87543267717922,0.0,Idle,Idle,-2.758380701651504
316,14:45,0.0,87.63381337883072,4.767233580476809,Traveling,Idle,0.0,84.87543267717922,4.767233580476809,Traveling,Idle,-2.758380701651504
317,15:00,0.0,87.63381337883072,2.7661216984654837,Loading/Swinging,Idle,0.0,84.87543267717922,3.168580539174336,Loading/Swinging,Idle,-2.758380701651504
318,15:15,0.0,87.63381337883072,3.3270775120272367,Loading/Swinging,Idle,0.0,84.87543267717922,4.831715595241036,Digging,Idle,-2.758380701651504
319,15:30,0.0,87.63381337883072,3.168580539174336,Loading/Swinging,Idle,0.0,84.87543267717922,4.75026263631421,Digging,Idle,-2.758380701651504
320,15:45,8.0,89.63381337883072,0.0,Charging,Serving CEV,1.4419650314781869,85.23592393504876,0.0,Charging,Serving CEV,-4.397889443781963
321,16:00,0.0,89.63381337883072,3.2711609311844128,Loading/Swinging,Idle,0.0,85.23592393504876,3.2711609311844128,Loading/Swinging,Idle,-4.397889443781963
322,16:15,0.0,89.63381337883072,4.527366367428774,Traveling,Idle,0.0,85.23592393504876,4.527366367428774,Traveling,Idle,-4.397889443781963
323,16:30,0.0,89.63381337883072,3.092228203326451,Loading/Swinging,Idle,0.0,85.23592393504876,3.092228203326451,Loading/Swinging,Idle,-4.397889443781963
324,16:45,0.0,89.63381337883072,3.439447558048483,Loading/Swinging,Idle,0.0,85.23592393504876,3.439447558048483,Loading/Swinging,Idle,-4.397889443781963
325,17:00,8.0,91.63381337883072,0.0,Charging,Serving CEV,0.0,85.23592393504876,0.0,Idle,Idle,-6.397889443781963
326,17:15,8.0,93.63381337883072,0.0,Charging,Serving CEV,0.14430305998811832,85.2719997000458,0.0,Charging,Serving CEV,-8.361813678784927
327,17:30,8.000000000000009,95.63381337883072,0.0,Charging,Serving CEV,8.0,87.2719997000458,0.0,Charging,Serving CEV,-8.361813678784927
328,17:45,0.0,95.63381337883072,0.0,Idle,Idle,8.0,89.2719997000458,0.0,Charging,Serving CEV,-6.361813678784927
329,18:00,0.0,95.63381337883072,0.0,Idle,Idle,8.0,91.2719997000458,0.0,Charging,Serving CEV,-4.361813678784927
330,18:15,0.0,95.63381337883072,0.0,Idle,Traveling,8.0,93.2719997000458,0.0,Charging,Serving CEV,-2.3618136787849267
331,18:30,0.0,95.63381337883072,0.0,Idle,Idle,8.0,95.2719997000458,0.0,Charging,Serving CEV,-0.36181367878492665
332,18:45,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Traveling,-0.36181367878492665
333,19:00,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,-0.36181367878492665
334,19:15,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,-0.36181367878492665
335,19:30,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,-0.36181367878492665
336,19:45,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,-0.36181367878492665
337,20:00,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,-0.36181367878492665
338,20:15,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,-0.36181367878492665
339,20:30,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,-0.36181367878492665
340,20:45,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,-0.36181367878492665
341,21:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
342,21:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
343,21:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
344,21:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
345,22:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
346,22:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
347,22:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
348,22:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
349,23:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
350,23:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
351,23:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
352,23:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
353,00:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
354,00:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
355,00:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
356,00:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
357,01:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
358,01:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
359,01:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
360,01:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
361,02:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
362,02:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
363,02:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
364,02:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
365,03:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
366,03:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
367,03:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
368,03:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
369,04:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
370,04:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
371,04:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
372,04:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
373,05:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
374,05:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
375,05:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
376,05:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
377,06:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
378,06:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
379,06:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
380,06:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
381,07:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
382,07:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
383,07:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
384,07:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),-0.36181367878492665
385,08:00,0.0,95.63381337883072,4.715542600150699,Digging,Idle,0.0,95.2719997000458,4.715542600150699,Digging,Traveling,-0.36181367878492665
386,08:15,0.0,95.63381337883072,4.2468063645990455,Digging,Idle,0.0,95.2719997000458,4.2468063645990455,Digging,Idle,-0.36181367878492665
387,08:30,0.0,95.63381337883072,4.892709536103197,Digging,Idle,8.0,97.2719997000458,0.0,Charging,Serving CEV,1.6381863212150733
388,08:45,0.0,95.63381337883072,4.725544010946007,Digging,Idle,0.0,97.2719997000458,4.892709536103197,Digging,Idle,1.6381863212150733
389,09:00,0.0,95.63381337883072,0.0,Idle,Traveling,0.0,97.2719997000458,4.725544010946007,Digging,Idle,1.6381863212150733
390,09:15,8.0,97.63381337883072,0.0,Charging,Serving CEV,8.0,99.2719997000458,0.0,Charging,Serving CEV,1.6381863212150733
391,09:30,8.0,99.63381337883072,0.0,Charging,Serving CEV,0.0,99.2719997000458,4.97616370545202,Traveling,Idle,-0.36181367878492665
392,09:45,0.0,99.63381337883072,4.97616370545202,Traveling,Idle,7.556766217250967,101.16119125435854,0.0,Charging,Serving CEV,1.5273778755278187
393,10:00,0.0,99.63381337883072,5.102642588949002,Digging,Idle,0.0,101.16119125435854,5.102642588949002,Digging,Idle,1.5273778755278187
