Time_Period,Clock,A0_Charging_kW,A0_Discharging_kW,A1S_Charging_kW,A1S_Discharging_kW,A2S_Charging_kW,A2S_Discharging_kW
75,02:30,1.9788970590799921,0.0,2.0569850250883945,0.0,2.027609379391984,0.0
76,02:45,1.9788970590799921,0.0,2.0569850250883945,0.0,2.027609379391984,0.0
77,03:00,1.9788970590799921,0.0,2.0569850250883945,0.0,2.027609379391984,0.0
78,03:15,1.9788970590799921,0.0,2.0569850250883945,0.0,2.027609379391984,0.0
79,03:30,1.9788970590799921,0.0,2.0569850250883945,0.0,2.027609379391984,0.0
80,03:45,1.9788970590799921,0.0,2.0569850250883945,0.0,2.027609379391984,0.0
81,04:00,1.9788970590799921,0.0,2.0569850250883945,0.0,2.027609379391984,0.0
82,04:15,1.9788970590799921,0.0,2.0569850250883945,0.0,2.027609379391984,0.0
83,04:30,1.9788970590799921,0.0,2.0569850250883945,0.0,2.027609379391984,0.0
84,04:45,1.9788970590799921,0.0,2.0569850250883945,0.0,2.027609379391984,0.0
85,05:00,1.9788970590799921,0.0,2.0569850250883945,0.0,2.027609379391984,0.0
86,05:15,1.9788970590799921,0.0,2.0569850250883945,0.0,2.027609379391984,0.0
87,05:30,1.9788970590799921,0.0,2.0569850250883945,0.0,2.027609379391984,0.0
88,05:45,1.9788970590799921,0.0,2.0569850250883945,0.0,2.027609379391984,0.0
89,06:00,1.9788970590799921,0.0,2.056985025088579,0.0,2.027609379390997,0.0
90,06:15,1.9788970590799921,0.0,2.0569850250872435,0.0,2.0276093793920325,0.0
91,06:30,1.9788970590799921,0.0,2.056985025088631,0.0,2.0276093793917482,0.0
92,06:45,1.9788970590799921,0.0,2.056985025088373,0.0,2.027609379391995,0.0
93,07:00,1.9788970590799921,0.0,2.056985025088616,0.0,2.027609379392003,0.0
94,07:15,1.9788970590799921,0.0,2.0569850250886197,0.0,2.02760937939201,0.0
95,07:30,1.9788970590799921,0.0,2.0569850250886237,0.0,2.0276093793920174,0.0
96,07:45,1.9788970590800665,0.0,2.0569850250886272,0.0,2.027609379392025,0.0
