Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1R_Discharge_kW,A1R_Discharge_cum_kWh,A1R_Work_kW,A1R_CEV1_Activity,A1R_MCS_Status,A1R_minus_A0_cum_kWh
84,04:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
85,05:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
86,05:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
87,05:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
88,05:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
89,06:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
90,06:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
91,06:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
92,06:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
93,07:00,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
94,07:15,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
95,07:30,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
96,07:45,0.0,23.825500000000005,0.0,Idle,Charging (grid),0.0,22.794482446664276,0.0,Idle,Charging (grid),-1.0310175533357295
