min_activity_duration_s,dist_threshold,idle_window,fsm_min_dwell_seconds,enable_fsm,override_travelling_only,accuracy_percent,cycles_per_hr,productivity_lcy_hr,run_folder
2.0,0.2,70,3.0,False,False,43.79,91.27,138.88,Run_00828
2.0,0.2,80,1.0,True,True,42.34,107.27,163.23,Run_00829
2.0,0.2,80,1.0,True,False,42.89,69.09,105.13,Run_00830
2.0,0.2,80,1.0,False,True,44.83,142.54,216.90,Run_00831
2.0,0.2,80,1.0,False,False,44.07,93.45,142.20,Run_00832
2.0,0.2,80,2.0,True,True,41.70,96.36,147.19,Run_00833
2.0,0.2,80,2.0,True,False,42.60,62.91,96.09,Run_00834
2.0,0.2,80,2.0,False,True,44.83,142.54,216.90,Run_00835
2.0,0.2,80,2.0,False,False,44.07,93.45,142.20,Run_00836
2.0,0.2,80,3.0,True,True,40.76,80.00,122.19,Run_00837
2.0,0.2,80,3.0,True,False,42.40,52.00,80.11,Run_00838
2.0,0.2,80,3.0,False,True,44.83,142.54,216.90,Run_00839
2.0,0.2,80,3.0,False,False,44.07,93.45,142.20,Run_00840
2.0,0.3,20,1.0,True,True,41.91,106.54,162.13,Run_00841
2.0,0.3,20,1.0,True,False,33.33,41.09,63.06,Run_00842
2.0,0.3,20,1.0,False,True,44.70,139.63,212.47,Run_00843
2.0,0.3,20,1.0,False,False,34.90,54.54,83.70,Run_00844
2.0,0.3,20,2.0,True,True,41.26,96.72,147.75,Run_00845
2.0,0.3,20,2.0,True,False,34.18,36.36,56.02,Run_00846
2.0,0.3,20,2.0,False,True,44.70,139.63,212.47,Run_00847
2.0,0.3,20,2.0,False,False,34.90,54.54,83.70,Run_00848
2.0,0.3,20,3.0,True,True,40.59,80.00,122.19,Run_00849
2.0,0.3,20,3.0,True,False,34.67,30.54,47.06,Run_00850
2.0,0.3,20,3.0,False,True,44.70,139.63,212.47,Run_00851
2.0,0.3,20,3.0,False,False,34.90,54.54,83.70,Run_00852
2.0,0.3,30,1.0,True,True,41.96,105.81,161.02,Run_00853
2.0,0.3,30,1.0,True,False,34.84,44.73,68.06,Run_00854
2.0,0.3,30,1.0,False,True,44.77,138.54,210.81,Run_00855
2.0,0.3,30,1.0,False,False,36.36,60.36,91.85,Run_00856
2.0,0.3,30,2.0,True,True,41.37,96.00,146.64,Run_00857
2.0,0.3,30,2.0,True,False,35.26,41.09,62.76,Run_00858
2.0,0.3,30,2.0,False,True,44.77,138.54,210.81,Run_00859
2.0,0.3,30,2.0,False,False,36.36,60.36,91.85,Run_00860
2.0,0.3,30,3.0,True,True,40.60,79.27,121.08,Run_00861
2.0,0.3,30,3.0,True,False,36.09,33.82,52.10,Run_00862
2.0,0.3,30,3.0,False,True,44.77,138.54,210.81,Run_00863
2.0,0.3,30,3.0,False,False,36.36,60.36,91.85,Run_00864
2.0,0.3,40,1.0,True,True,41.98,106.54,162.13,Run_00865
2.0,0.3,40,1.0,True,False,35.74,48.73,74.15,Run_00866
2.0,0.3,40,1.0,False,True,44.80,139.63,212.47,Run_00867
2.0,0.3,40,1.0,False,False,37.44,65.45,99.59,Run_00868
2.0,0.3,40,2.0,True,True,41.38,95.63,146.08,Run_00869
2.0,0.3,40,2.0,True,False,36.13,43.27,66.10,Run_00870
2.0,0.3,40,2.0,False,True,44.80,139.63,212.47,Run_00871
2.0,0.3,40,2.0,False,False,37.44,65.45,99.59,Run_00872
2.0,0.3,40,3.0,True,True,40.59,78.91,120.53,Run_00873
2.0,0.3,40,3.0,True,False,37.07,35.27,54.34,Run_00874
2.0,0.3,40,3.0,False,True,44.80,139.63,212.47,Run_00875
2.0,0.3,40,3.0,False,False,37.44,65.45,99.59,Run_00876
2.0,0.3,50,1.0,True,True,42.06,106.54,162.13,Run_00877
2.0,0.3,50,1.0,True,False,36.30,49.09,74.70,Run_00878
2.0,0.3,50,1.0,False,True,44.85,139.63,212.47,Run_00879
2.0,0.3,50,1.0,False,False,37.88,66.54,101.25,Run_00880
2.0,0.3,50,2.0,True,True,41.51,96.00,146.64,Run_00881
2.0,0.3,50,2.0,True,False,36.59,44.00,67.21,Run_00882
2.0,0.3,50,2.0,False,True,44.85,139.63,212.47,Run_00883
2.0,0.3,50,2.0,False,False,37.88,66.54,101.25,Run_00884
2.0,0.3,50,3.0,True,True,40.73,79.27,121.08,Run_00885
2.0,0.3,50,3.0,True,False,37.53,35.63,54.90,Run_00886
2.0,0.3,50,3.0,False,True,44.85,139.63,212.47,Run_00887
2.0,0.3,50,3.0,False,False,37.88,66.54,101.25,Run_00888
2.0,0.3,60,1.0,True,True,42.11,106.54,162.13,Run_00889
2.0,0.3,60,1.0,True,False,36.76,50.18,76.36,Run_00890
2.0,0.3,60,1.0,False,True,44.84,139.27,211.92,Run_00891
2.0,0.3,60,1.0,False,False,38.27,67.27,102.36,Run_00892
2.0,0.3,60,2.0,True,True,41.59,96.00,146.64,Run_00893
2.0,0.3,60,2.0,True,False,36.86,45.45,69.43,Run_00894
2.0,0.3,60,2.0,False,True,44.84,139.27,211.92,Run_00895
2.0,0.3,60,2.0,False,False,38.27,67.27,102.36,Run_00896
2.0,0.3,60,3.0,True,True,40.82,79.27,121.08,Run_00897
2.0,0.3,60,3.0,True,False,37.63,37.82,58.26,Run_00898
2.0,0.3,60,3.0,False,True,44.84,139.27,211.92,Run_00899
2.0,0.3,60,3.0,False,False,38.27,67.27,102.36,Run_00900
2.0,0.3,70,1.0,True,True,42.10,106.54,162.13,Run_00901
2.0,0.3,70,1.0,True,False,37.07,51.27,78.02,Run_00902
2.0,0.3,70,1.0,False,True,44.81,139.27,211.92,Run_00903
2.0,0.3,70,1.0,False,False,38.52,68.72,104.57,Run_00904
2.0,0.3,70,2.0,True,True,41.53,96.36,147.19,Run_00905
2.0,0.3,70,2.0,True,False,37.04,46.54,71.09,Run_00906
2.0,0.3,70,2.0,False,True,44.81,139.27,211.92,Run_00907
2.0,0.3,70,2.0,False,False,38.52,68.72,104.57,Run_00908
2.0,0.3,70,3.0,True,True,40.69,80.00,122.19,Run_00909
2.0,0.3,70,3.0,True,False,37.95,39.27,60.50,Run_00910
2.0,0.3,70,3.0,False,True,44.81,139.27,211.92,Run_00911
2.0,0.3,70,3.0,False,False,38.52,68.72,104.57,Run_00912
2.0,0.3,80,1.0,True,True,42.12,106.54,162.13,Run_00913
2.0,0.3,80,1.0,True,False,37.44,52.73,80.23,Run_00914
2.0,0.3,80,1.0,False,True,44.82,139.27,211.92,Run_00915
2.0,0.3,80,1.0,False,False,38.83,70.54,107.34,Run_00916
2.0,0.3,80,2.0,True,True,41.50,96.36,147.19,Run_00917
2.0,0.3,80,2.0,True,False,37.41,47.63,72.76,Run_00918
2.0,0.3,80,2.0,False,True,44.82,139.27,211.92,Run_00919
2.0,0.3,80,2.0,False,False,38.83,70.54,107.34,Run_00920
2.0,0.3,80,3.0,True,True,40.62,80.00,122.19,Run_00921
2.0,0.3,80,3.0,True,False,38.36,40.73,62.74,Run_00922
2.0,0.3,80,3.0,False,True,44.82,139.27,211.92,Run_00923
2.0,0.3,80,3.0,False,False,38.83,70.54,107.34,Run_00924
2.0,0.4,20,1.0,True,True,41.83,106.18,161.57,Run_00925
2.0,0.4,20,1.0,True,False,31.28,32.00,49.10,Run_00926
2.0,0.4,20,1.0,False,True,44.67,139.63,212.47,Run_00927
2.0,0.4,20,1.0,False,False,32.36,42.54,65.28,Run_00928
2.0,0.4,20,2.0,True,True,41.19,97.09,148.31,Run_00929
2.0,0.4,20,2.0,True,False,31.57,30.91,47.61,Run_00930
2.0,0.4,20,2.0,False,True,44.67,139.63,212.47,Run_00931
2.0,0.4,20,2.0,False,False,32.36,42.54,65.28,Run_00932
2.0,0.4,20,3.0,True,True,40.48,80.36,122.75,Run_00933
2.0,0.4,20,3.0,True,False,32.38,25.09,38.65,Run_00934
2.0,0.4,20,3.0,False,True,44.67,139.63,212.47,Run_00935
2.0,0.4,20,3.0,False,False,32.36,42.54,65.28,Run_00936
2.0,0.4,30,1.0,True,True,41.86,106.90,162.68,Run_00937
2.0,0.4,30,1.0,True,False,31.97,38.91,59.21,Run_00938
2.0,0.4,30,1.0,False,True,44.65,139.27,211.92,Run_00939
2.0,0.4,30,1.0,False,False,33.44,52.36,79.68,Run_00940
2.0,0.4,30,2.0,True,True,41.19,97.81,149.42,Run_00941
2.0,0.4,30,2.0,True,False,32.22,37.09,56.65,Run_00942
2.0,0.4,30,2.0,False,True,44.65,139.27,211.92,Run_00943
2.0,0.4,30,2.0,False,False,33.44,52.36,79.68,Run_00944
2.0,0.4,30,3.0,True,True,40.59,80.00,122.19,Run_00945
2.0,0.4,30,3.0,True,False,33.38,29.82,45.94,Run_00946
2.0,0.4,30,3.0,False,True,44.65,139.27,211.92,Run_00947
2.0,0.4,30,3.0,False,False,33.44,52.36,79.68,Run_00948
2.0,0.4,40,1.0,True,True,41.85,106.90,162.68,Run_00949
2.0,0.4,40,1.0,True,False,32.74,43.63,66.40,Run_00950
2.0,0.4,40,1.0,False,True,44.65,140.72,214.13,Run_00951
2.0,0.4,40,1.0,False,False,34.35,57.82,87.98,Run_00952
2.0,0.4,40,2.0,True,True,41.16,97.45,148.86,Run_00953
2.0,0.4,40,2.0,True,False,33.08,40.00,61.10,Run_00954
2.0,0.4,40,2.0,False,True,44.65,140.72,214.13,Run_00955
2.0,0.4,40,2.0,False,False,34.35,57.82,87.98,Run_00956
2.0,0.4,40,3.0,True,True,40.45,80.36,122.75,Run_00957
2.0,0.4,40,3.0,True,False,34.02,32.00,49.30,Run_00958
2.0,0.4,40,3.0,False,True,44.65,140.72,214.13,Run_00959
2.0,0.4,40,3.0,False,False,34.35,57.82,87.98,Run_00960
2.0,0.4,50,1.0,True,True,41.87,106.54,162.13,Run_00961
2.0,0.4,50,1.0,True,False,32.96,43.27,65.85,Run_00962
2.0,0.4,50,1.0,False,True,44.70,140.72,214.13,Run_00963
2.0,0.4,50,1.0,False,False,34.54,58.54,89.08,Run_00964
2.0,0.4,50,2.0,True,True,41.19,97.09,148.31,Run_00965
2.0,0.4,50,2.0,True,False,33.17,40.36,61.65,Run_00966
2.0,0.4,50,2.0,False,True,44.70,140.72,214.13,Run_00967
2.0,0.4,50,2.0,False,False,34.54,58.54,89.08,Run_00968
2.0,0.4,50,3.0,True,True,40.43,80.36,122.75,Run_00969
2.0,0.4,50,3.0,True,False,34.09,32.00,49.30,Run_00970
2.0,0.4,50,3.0,False,True,44.70,140.72,214.13,Run_00971
2.0,0.4,50,3.0,False,False,34.54,58.54,89.08,Run_00972
2.0,0.4,60,1.0,True,True,41.88,106.54,162.13,Run_00973
2.0,0.4,60,1.0,True,False,33.58,42.91,65.29,Run_00974
2.0,0.4,60,1.0,False,True,44.68,139.63,212.47,Run_00975
2.0,0.4,60,1.0,False,False,34.68,58.18,88.53,Run_00976
2.0,0.4,60,2.0,True,True,41.21,96.72,147.75,Run_00977
2.0,0.4,60,2.0,True,False,33.80,38.54,59.38,Run_00978
2.0,0.4,60,2.0,False,True,44.68,139.63,212.47,Run_00979
2.0,0.4,60,2.0,False,False,34.68,58.18,88.53,Run_00980
2.0,0.4,60,3.0,True,True,40.46,80.72,123.30,Run_00981
2.0,0.4,60,3.0,True,False,34.34,32.36,49.86,Run_00982
2.0,0.4,60,3.0,False,True,44.68,139.63,212.47,Run_00983
2.0,0.4,60,3.0,False,False,34.68,58.18,88.53,Run_00984
2.0,0.4,70,1.0,True,True,41.91,106.54,162.13,Run_00985
2.0,0.4,70,1.0,True,False,34.03,44.36,67.51,Run_00986
2.0,0.4,70,1.0,False,True,44.72,139.63,212.47,Run_00987
2.0,0.4,70,1.0,False,False,35.11,60.00,91.30,Run_00988
2.0,0.4,70,2.0,True,True,41.24,96.36,147.19,Run_00989
2.0,0.4,70,2.0,True,False,34.14,39.63,61.06,Run_00990
2.0,0.4,70,2.0,False,True,44.72,139.63,212.47,Run_00991
2.0,0.4,70,2.0,False,False,35.11,60.00,91.30,Run_00992
2.0,0.4,70,3.0,True,True,40.39,80.00,122.19,Run_00993
2.0,0.4,70,3.0,True,False,34.72,33.45,51.54,Run_00994
2.0,0.4,70,3.0,False,True,44.72,139.63,212.47,Run_00995
2.0,0.4,70,3.0,False,False,35.11,60.00,91.30,Run_00996
2.0,0.4,80,1.0,True,True,41.92,106.54,162.13,Run_00997
2.0,0.4,80,1.0,True,False,34.45,46.18,70.28,Run_00998
2.0,0.4,80,1.0,False,True,44.71,140.72,214.13,Run_00999
2.0,0.4,80,1.0,False,False,35.50,61.82,94.07,Run_01000
2.0,0.4,80,2.0,True,True,41.22,96.72,147.75,Run_01001
2.0,0.4,80,2.0,True,False,34.58,42.18,64.44,Run_01002
2.0,0.4,80,2.0,False,True,44.71,140.72,214.13,Run_01003
2.0,0.4,80,2.0,False,False,35.50,61.82,94.07,Run_01004
2.0,0.4,80,3.0,True,True,40.40,80.36,122.75,Run_01005
2.0,0.4,80,3.0,True,False,35.15,34.18,52.22,Run_01006
2.0,0.4,80,3.0,False,True,44.71,140.72,214.13,Run_01007
2.0,0.4,80,3.0,False,False,35.50,61.82,94.07,Run_01008
2.0,0.5,20,1.0,True,True,41.79,106.18,161.57,Run_01009
2.0,0.5,20,1.0,True,False,30.43,28.73,44.08,Run_01010
2.0,0.5,20,1.0,False,True,44.65,139.27,211.92,Run_01011
2.0,0.5,20,1.0,False,False,31.49,39.63,60.82,Run_01012
2.0,0.5,20,2.0,True,True,41.16,97.09,148.31,Run_01013
2.0,0.5,20,2.0,True,False,30.66,27.64,42.57,Run_01014
2.0,0.5,20,2.0,False,True,44.65,139.27,211.92,Run_01015
2.0,0.5,20,2.0,False,False,31.49,39.63,60.82,Run_01016
2.0,0.5,20,3.0,True,True,40.38,81.09,123.86,Run_01017
2.0,0.5,20,3.0,True,False,31.43,22.54,34.73,Run_01018
2.0,0.5,20,3.0,False,True,44.65,139.27,211.92,Run_01019
2.0,0.5,20,3.0,False,False,31.49,39.63,60.82,Run_01020
2.0,0.5,30,1.0,True,True,41.80,106.90,162.68,Run_01021
2.0,0.5,30,1.0,True,False,30.93,34.54,53.01,Run_01022
2.0,0.5,30,1.0,False,True,44.59,139.27,211.92,Run_01023
2.0,0.5,30,1.0,False,False,31.97,46.18,70.87,Run_01024
2.0,0.5,30,2.0,True,True,41.13,97.45,148.86,Run_01025
2.0,0.5,30,2.0,True,False,31.10,33.09,50.98,Run_01026
2.0,0.5,30,2.0,False,True,44.59,139.27,211.92,Run_01027
2.0,0.5,30,2.0,False,False,31.97,46.18,70.87,Run_01028
2.0,0.5,30,3.0,True,True,40.38,80.72,123.30,Run_01029
2.0,0.5,30,3.0,True,False,31.69,27.27,42.01,Run_01030
2.0,0.5,30,3.0,False,True,44.59,139.27,211.92,Run_01031
2.0,0.5,30,3.0,False,False,31.97,46.18,70.87,Run_01032
2.0,0.5,40,1.0,True,True,41.79,106.90,162.68,Run_01033
2.0,0.5,40,1.0,True,False,31.65,37.45,57.48,Run_01034
2.0,0.5,40,1.0,False,True,44.56,139.99,213.02,Run_01035
2.0,0.5,40,1.0,False,False,32.81,51.27,78.68,Run_01036
2.0,0.5,40,2.0,True,True,41.08,97.45,148.86,Run_01037
2.0,0.5,40,2.0,True,False,31.79,34.54,53.22,Run_01038
2.0,0.5,40,2.0,False,True,44.56,139.99,213.02,Run_01039
2.0,0.5,40,2.0,False,False,32.81,51.27,78.68,Run_01040
2.0,0.5,40,3.0,True,True,40.31,80.36,122.75,Run_01041
2.0,0.5,40,3.0,True,False,32.09,29.09,44.82,Run_01042
2.0,0.5,40,3.0,False,True,44.56,139.99,213.02,Run_01043
2.0,0.5,40,3.0,False,False,32.81,51.27,78.68,Run_01044
2.0,0.5,50,1.0,True,True,41.79,106.54,162.13,Run_01045
2.0,0.5,50,1.0,True,False,32.07,38.18,58.59,Run_01046
2.0,0.5,50,1.0,False,True,44.60,139.99,213.02,Run_01047
2.0,0.5,50,1.0,False,False,33.17,53.09,81.47,Run_01048
2.0,0.5,50,2.0,True,True,41.11,97.09,148.31,Run_01049
2.0,0.5,50,2.0,True,False,32.25,35.27,54.34,Run_01050
2.0,0.5,50,2.0,False,True,44.60,139.99,213.02,Run_01051
2.0,0.5,50,2.0,False,False,33.17,53.09,81.47,Run_01052
2.0,0.5,50,3.0,True,True,40.36,80.00,122.19,Run_01053
2.0,0.5,50,3.0,True,False,32.60,29.09,44.82,Run_01054
2.0,0.5,50,3.0,False,True,44.60,139.99,213.02,Run_01055
2.0,0.5,50,3.0,False,False,33.17,53.09,81.47,Run_01056
2.0,0.5,60,1.0,True,True,41.81,106.54,162.13,Run_01057
2.0,0.5,60,1.0,True,False,32.35,38.91,59.71,Run_01058
2.0,0.5,60,1.0,False,True,44.60,139.63,212.47,Run_01059
2.0,0.5,60,1.0,False,False,33.41,54.18,83.14,Run_01060
2.0,0.5,60,2.0,True,True,41.14,96.72,147.75,Run_01061
2.0,0.5,60,2.0,True,False,32.49,35.63,54.90,Run_01062
2.0,0.5,60,2.0,False,True,44.60,139.63,212.47,Run_01063
2.0,0.5,60,2.0,False,False,33.41,54.18,83.14,Run_01064
2.0,0.5,60,3.0,True,True,40.42,80.00,122.19,Run_01065
2.0,0.5,60,3.0,True,False,32.91,29.45,45.38,Run_01066
2.0,0.5,60,3.0,False,True,44.60,139.63,212.47,Run_01067
2.0,0.5,60,3.0,False,False,33.41,54.18,83.14,Run_01068
2.0,0.5,70,1.0,True,True,41.77,106.54,162.13,Run_01069
2.0,0.5,70,1.0,True,False,32.45,40.36,61.94,Run_01070
2.0,0.5,70,1.0,False,True,44.56,139.63,212.47,Run_01071
2.0,0.5,70,1.0,False,False,33.51,55.27,84.82,Run_01072
2.0,0.5,70,2.0,True,True,41.13,97.09,148.31,Run_01073
2.0,0.5,70,2.0,True,False,32.58,36.73,56.58,Run_01074
2.0,0.5,70,2.0,False,True,44.56,139.63,212.47,Run_01075
2.0,0.5,70,2.0,False,False,33.51,55.27,84.82,Run_01076
2.0,0.5,70,3.0,True,True,40.37,80.00,122.19,Run_01077
2.0,0.5,70,3.0,True,False,32.96,30.18,46.50,Run_01078
2.0,0.5,70,3.0,False,True,44.56,139.63,212.47,Run_01079
2.0,0.5,70,3.0,False,False,33.51,55.27,84.82,Run_01080
2.0,0.5,80,1.0,True,True,41.76,106.54,162.13,Run_01081
2.0,0.5,80,1.0,True,False,32.56,41.82,64.18,Run_01082
2.0,0.5,80,1.0,False,True,44.54,139.99,213.02,Run_01083
2.0,0.5,80,1.0,False,False,33.64,57.09,87.61,Run_01084
2.0,0.5,80,2.0,True,True,41.12,96.72,147.75,Run_01085
2.0,0.5,80,2.0,True,False,32.66,37.82,58.26,Run_01086
2.0,0.5,80,2.0,False,True,44.54,139.99,213.02,Run_01087
2.0,0.5,80,2.0,False,False,33.64,57.09,87.61,Run_01088
2.0,0.5,80,3.0,True,True,40.23,79.63,121.64,Run_01089
2.0,0.5,80,3.0,True,False,32.99,29.82,45.94,Run_01090
2.0,0.5,80,3.0,False,True,44.54,139.99,213.02,Run_01091
2.0,0.5,80,3.0,False,False,33.64,57.09,87.61,Run_01092
2.0,0.6,20,1.0,True,True,41.77,106.18,161.57,Run_01093
2.0,0.6,20,1.0,True,False,30.10,26.91,41.29,Run_01094
2.0,0.6,20,1.0,False,True,44.63,139.27,211.92,Run_01095
2.0,0.6,20,1.0,False,False,31.05,37.45,57.47,Run_01096
2.0,0.6,20,2.0,True,True,41.15,97.09,148.31,Run_01097
2.0,0.6,20,2.0,True,False,30.34,25.45,39.21,Run_01098
2.0,0.6,20,2.0,False,True,44.63,139.27,211.92,Run_01099
2.0,0.6,20,2.0,False,False,31.05,37.45,57.47,Run_01100
2.0,0.6,20,3.0,True,True,40.35,81.09,123.86,Run_01101
2.0,0.6,20,3.0,True,False,31.00,20.73,31.93,Run_01102
2.0,0.6,20,3.0,False,True,44.63,139.27,211.92,Run_01103
2.0,0.6,20,3.0,False,False,31.05,37.45,57.47,Run_01104
2.0,0.6,30,1.0,True,True,41.78,106.90,162.68,Run_01105
2.0,0.6,30,1.0,True,False,30.76,31.27,47.99,Run_01106
2.0,0.6,30,1.0,False,True,44.58,139.27,211.92,Run_01107
2.0,0.6,30,1.0,False,False,31.67,42.18,64.73,Run_01108
2.0,0.6,30,2.0,True,True,41.10,97.45,148.86,Run_01109
2.0,0.6,30,2.0,True,False,30.84,29.82,45.94,Run_01110
2.0,0.6,30,2.0,False,True,44.58,139.27,211.92,Run_01111
2.0,0.6,30,2.0,False,False,31.67,42.18,64.73,Run_01112
2.0,0.6,30,3.0,True,True,40.32,80.72,123.30,Run_01113
2.0,0.6,30,3.0,True,False,31.17,24.36,37.53,Run_01114
2.0,0.6,30,3.0,False,True,44.58,139.27,211.92,Run_01115
2.0,0.6,30,3.0,False,False,31.67,42.18,64.73,Run_01116
2.0,0.6,40,1.0,True,True,41.74,106.90,162.68,Run_01117
2.0,0.6,40,1.0,True,False,31.15,36.36,55.80,Run_01118
2.0,0.6,40,1.0,False,True,44.51,139.99,213.02,Run_01119
2.0,0.6,40,1.0,False,False,32.32,49.82,76.45,Run_01120
2.0,0.6,40,2.0,True,True,41.07,97.45,148.86,Run_01121
2.0,0.6,40,2.0,True,False,31.25,33.45,51.54,Run_01122
2.0,0.6,40,2.0,False,True,44.51,139.99,213.02,Run_01123
2.0,0.6,40,2.0,False,False,32.32,49.82,76.45,Run_01124
2.0,0.6,40,3.0,True,True,40.29,80.00,122.19,Run_01125
2.0,0.6,40,3.0,True,False,31.41,27.64,42.58,Run_01126
2.0,0.6,40,3.0,False,True,44.51,139.99,213.02,Run_01127
2.0,0.6,40,3.0,False,False,32.32,49.82,76.45,Run_01128
2.0,0.6,50,1.0,True,True,41.78,106.54,162.13,Run_01129
2.0,0.6,50,1.0,True,False,31.62,35.27,54.13,Run_01130
2.0,0.6,50,1.0,False,True,44.56,139.99,213.02,Run_01131
2.0,0.6,50,1.0,False,False,32.59,50.18,77.01,Run_01132
2.0,0.6,50,2.0,True,True,41.11,97.09,148.31,Run_01133
2.0,0.6,50,2.0,True,False,31.68,32.36,49.86,Run_01134
2.0,0.6,50,2.0,False,True,44.56,139.99,213.02,Run_01135
2.0,0.6,50,2.0,False,False,32.59,50.18,77.01,Run_01136
2.0,0.6,50,3.0,True,True,40.33,79.63,121.64,Run_01137
2.0,0.6,50,3.0,True,False,31.88,26.54,40.89,Run_01138
2.0,0.6,50,3.0,False,True,44.56,139.99,213.02,Run_01139
2.0,0.6,50,3.0,False,False,32.59,50.18,77.01,Run_01140
2.0,0.6,60,1.0,True,True,41.79,106.54,162.13,Run_01141
2.0,0.6,60,1.0,True,False,31.90,35.63,54.69,Run_01142
2.0,0.6,60,1.0,False,True,44.55,139.63,212.47,Run_01143
2.0,0.6,60,1.0,False,False,32.82,50.91,78.12,Run_01144
2.0,0.6,60,2.0,True,True,41.12,97.45,148.86,Run_01145
2.0,0.6,60,2.0,True,False,31.90,32.73,50.42,Run_01146
2.0,0.6,60,2.0,False,True,44.55,139.63,212.47,Run_01147
2.0,0.6,60,2.0,False,False,32.82,50.91,78.12,Run_01148
2.0,0.6,60,3.0,True,True,40.40,79.63,121.64,Run_01149
2.0,0.6,60,3.0,True,False,32.16,27.64,42.58,Run_01150
2.0,0.6,60,3.0,False,True,44.55,139.63,212.47,Run_01151
2.0,0.6,60,3.0,False,False,32.82,50.91,78.12,Run_01152
2.0,0.6,70,1.0,True,True,41.76,106.54,162.13,Run_01153
2.0,0.6,70,1.0,True,False,32.09,37.09,56.92,Run_01154
2.0,0.6,70,1.0,False,True,44.54,139.63,212.47,Run_01155
2.0,0.6,70,1.0,False,False,33.08,52.00,79.80,Run_01156
2.0,0.6,70,2.0,True,True,41.12,97.09,148.31,Run_01157
2.0,0.6,70,2.0,True,False,32.06,33.45,51.54,Run_01158
2.0,0.6,70,2.0,False,True,44.54,139.63,212.47,Run_01159
2.0,0.6,70,2.0,False,False,33.08,52.00,79.80,Run_01160
2.0,0.6,70,3.0,True,True,40.35,80.00,122.19,Run_01161
2.0,0.6,70,3.0,True,False,32.32,28.36,43.70,Run_01162
2.0,0.6,70,3.0,False,True,44.54,139.63,212.47,Run_01163
2.0,0.6,70,3.0,False,False,33.08,52.00,79.80,Run_01164
2.0,0.6,80,1.0,True,True,41.77,106.54,162.13,Run_01165
2.0,0.6,80,1.0,True,False,32.23,39.27,60.27,Run_01166
2.0,0.6,80,1.0,False,True,44.54,139.99,213.02,Run_01167
2.0,0.6,80,1.0,False,False,33.22,54.54,83.70,Run_01168
2.0,0.6,80,2.0,True,True,41.14,97.09,148.31,Run_01169
2.0,0.6,80,2.0,True,False,32.26,35.63,54.90,Run_01170
2.0,0.6,80,2.0,False,True,44.54,139.99,213.02,Run_01171
2.0,0.6,80,2.0,False,False,33.22,54.54,83.70,Run_01172
2.0,0.6,80,3.0,True,True,40.35,79.63,121.64,Run_01173
2.0,0.6,80,3.0,True,False,32.55,28.73,44.26,Run_01174
2.0,0.6,80,3.0,False,True,44.54,139.99,213.02,Run_01175
2.0,0.6,80,3.0,False,False,33.22,54.54,83.70,Run_01176
3.0,0.05,20,1.0,True,True,43.33,81.81,127.20,Run_01177
3.0,0.05,20,1.0,True,False,46.44,76.00,118.15,Run_01178
3.0,0.05,20,1.0,False,True,45.49,107.27,166.77,Run_01179
3.0,0.05,20,1.0,False,False,47.30,98.54,153.20,Run_01180
3.0,0.05,20,2.0,True,True,42.94,76.36,118.72,Run_01181
3.0,0.05,20,2.0,True,False,46.05,72.00,111.93,Run_01182
3.0,0.05,20,2.0,False,True,45.49,107.27,166.77,Run_01183
3.0,0.05,20,2.0,False,False,47.30,98.54,153.20,Run_01184
3.0,0.05,20,3.0,True,True,42.37,67.27,104.58,Run_01185
3.0,0.05,20,3.0,True,False,45.24,61.09,94.97,Run_01186
3.0,0.05,20,3.0,False,True,45.49,107.27,166.77,Run_01187
3.0,0.05,20,3.0,False,False,47.30,98.54,153.20,Run_01188
3.0,0.05,30,1.0,True,True,43.38,81.45,126.63,Run_01189
3.0,0.05,30,1.0,True,False,46.47,76.36,118.72,Run_01190
3.0,0.05,30,1.0,False,True,45.54,106.90,166.21,Run_01191
3.0,0.05,30,1.0,False,False,47.35,98.54,153.20,Run_01192
3.0,0.05,30,2.0,True,True,43.02,76.00,118.15,Run_01193
3.0,0.05,30,2.0,True,False,46.14,72.36,112.50,Run_01194
3.0,0.05,30,2.0,False,True,45.54,106.90,166.21,Run_01195
3.0,0.05,30,2.0,False,False,47.35,98.54,153.20,Run_01196
3.0,0.05,30,3.0,True,True,42.43,66.91,104.02,Run_01197
3.0,0.05,30,3.0,True,False,45.23,62.91,97.80,Run_01198
3.0,0.05,30,3.0,False,True,45.54,106.90,166.21,Run_01199
3.0,0.05,30,3.0,False,False,47.35,98.54,153.20,Run_01200
3.0,0.05,40,1.0,True,True,43.34,81.45,126.64,Run_01201
3.0,0.05,40,1.0,True,False,46.50,77.45,120.42,Run_01202
3.0,0.05,40,1.0,False,True,45.49,106.54,165.64,Run_01203
3.0,0.05,40,1.0,False,False,47.33,99.27,154.33,Run_01204
3.0,0.05,40,2.0,True,True,42.98,75.63,119.04,Run_01205
3.0,0.05,40,2.0,True,False,46.17,72.72,114.46,Run_01206
3.0,0.05,40,2.0,False,True,45.49,106.54,165.64,Run_01207
3.0,0.05,40,2.0,False,False,47.33,99.27,154.33,Run_01208
3.0,0.05,40,3.0,True,True,42.40,66.18,104.16,Run_01209
3.0,0.05,40,3.0,True,False,45.45,63.27,99.58,Run_01210
3.0,0.05,40,3.0,False,True,45.49,106.54,165.64,Run_01211
3.0,0.05,40,3.0,False,False,47.33,99.27,154.33,Run_01212
3.0,0.05,50,1.0,True,True,43.38,81.45,126.64,Run_01213
