Time_Period,Clock,A0_Discharge_kW,A0_Discharge_cum_kWh,A0_Work_kW,A0_CEV1_Activity,A0_MCS_Status,A1R_Discharge_kW,A1R_Discharge_cum_kWh,A1R_Work_kW,A1R_CEV1_Activity,A1R_MCS_Status,A2R_Discharge_kW,A2R_Discharge_cum_kWh,A2R_Work_kW,A2R_CEV1_Activity,A2R_MCS_Status,A1R_minus_A0_cum_kWh,A2R_minus_A0_cum_kWh
258,00:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
259,00:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
260,00:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
261,01:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
262,01:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
263,01:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
264,01:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
265,02:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
266,02:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
267,02:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
268,02:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
269,03:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
270,03:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
271,03:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
272,03:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
273,04:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
274,04:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
275,04:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
276,04:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
277,05:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
278,05:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
279,05:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
280,05:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
281,06:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
282,06:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
283,06:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
284,06:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
285,07:00,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
286,07:15,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
287,07:30,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
288,07:45,0.0,71.80831337883072,0.0,Idle,Charging (grid),0.0,71.26965427278608,0.0,Idle,Charging (grid),0.0,71.26965427278606,0.0,Idle,Charging (grid),-0.5386591060446335,-0.5386591060446619
289,08:00,0.0,71.80831337883072,5.035347989078799,Digging,Traveling,0.0,71.26965427278608,5.035347989078799,Digging,Traveling,0.0,71.26965427278606,5.035347989078799,Digging,Traveling,-0.5386591060446335,-0.5386591060446619
290,08:15,0.0,71.80831337883072,4.632119133902789,Digging,Idle,0.0,71.26965427278608,4.632119133902789,Digging,Idle,0.0,71.26965427278606,4.632119133902789,Digging,Idle,-0.5386591060446335,-0.5386591060446619
291,08:30,7.880099999999995,73.77833837883071,0.0,Charging,Serving CEV,8.0,73.26965427278608,0.0,Charging,Serving CEV,0.0,71.26965427278606,5.087478456781277,Digging,Idle,-0.5086841060446261,-2.5086841060446545
292,08:45,0.0,73.77833837883071,5.087478456781277,Digging,Idle,0.0,73.26965427278608,5.087478456781277,Digging,Idle,0.0,71.26965427278606,4.297147875476893,Digging,Idle,-0.5086841060446261,-2.5086841060446545
293,09:00,0.0,73.77833837883071,4.297147875476893,Digging,Idle,0.0,73.26965427278608,2.7661216984654837,Loading/Swinging,Idle,8.0,73.26965427278606,0.0,Charging,Serving CEV,-0.5086841060446261,-0.5086841060446545
294,09:15,8.0,75.77833837883071,0.0,Charging,Serving CEV,0.0,73.26965427278608,4.812602400064011,Traveling,Idle,0.0,73.26965427278606,4.812602400064011,Traveling,Idle,-2.508684106044626,-2.5086841060446545
295,09:30,0.0,75.77833837883071,4.812602400064011,Traveling,Idle,7.798769678295175,75.21934669235988,0.0,Charging,Serving CEV,0.0,73.26965427278606,5.039360777233549,Digging,Idle,-0.5589916864708329,-2.5086841060446545
296,09:45,8.000000000000004,77.77833837883071,0.0,Charging,Serving CEV,0.0,75.21934669235988,4.297147875476893,Digging,Idle,0.0,73.26965427278606,4.7571998127774515,Digging,Idle,-2.558991686470833,-4.5086841060446545
297,10:00,0.0,77.77833837883071,5.039360777233549,Digging,Idle,8.0,77.21934669235988,0.0,Charging,Serving CEV,0.0,73.26965427278606,4.597495418732532,Digging,Idle,-0.5589916864708329,-4.5086841060446545
298,10:15,0.0,77.77833837883071,4.7571998127774515,Digging,Idle,0.0,77.21934669235988,5.039360777233549,Digging,Idle,8.0,75.26965427278606,0.0,Charging,Serving CEV,-0.5589916864708329,-2.5086841060446545
299,10:30,0.0,77.77833837883071,4.597495418732532,Digging,Idle,0.0,77.21934669235988,4.7571998127774515,Digging,Idle,0.0,75.26965427278606,4.993335153773887,Digging,Idle,-0.5589916864708329,-2.5086841060446545
300,10:45,8.0,79.77833837883071,0.0,Charging,Serving CEV,7.306908465485087,79.04607380873115,0.0,Charging,Serving CEV,0.0,75.26965427278606,5.077827389258635,Traveling,Idle,-0.7322645700995594,-4.5086841060446545
301,11:00,0.0,79.77833837883071,4.993335153773887,Digging,Idle,0.0,79.04607380873115,4.597495418732532,Digging,Idle,0.0,75.26965427278606,4.599540400535021,Digging,Idle,-0.7322645700995594,-4.5086841060446545
302,11:15,0.0,79.77833837883071,5.077827389258635,Traveling,Idle,0.0,79.04607380873115,5.077827389258635,Traveling,Idle,0.0,75.26965427278606,5.1387322797367725,Digging,Idle,-0.7322645700995594,-4.5086841060446545
303,11:30,0.0,79.77833837883071,4.599540400535021,Digging,Idle,0.0,79.04607380873115,3.3270775120272367,Loading/Swinging,Idle,8.0,77.26965427278606,0.0,Charging,Serving CEV,-0.7322645700995594,-2.5086841060446545
304,11:45,0.0,79.77833837883071,5.1387322797367725,Digging,Idle,0.0,79.04607380873115,4.993335153773887,Digging,Idle,0.0,77.26965427278606,4.831715595241036,Digging,Idle,-0.7322645700995594,-2.5086841060446545
305,12:00,8.0,81.77833837883071,0.0,Charging,Serving CEV,8.0,81.04607380873115,0.0,Charging,Serving CEV,0.0,77.26965427278606,0.0,Idle,Idle,-0.7322645700995594,-4.5086841060446545
306,12:15,8.0,83.77833837883071,0.0,Charging,Serving CEV,0.0,81.04607380873115,0.0,Idle,Idle,0.0,77.26965427278606,0.0,Idle,Idle,-2.7322645700995594,-6.5086841060446545
307,12:30,7.421899999999994,85.63381337883072,0.0,Charging,Serving CEV,7.317435473792287,82.87543267717922,0.0,Charging,Serving CEV,8.0,79.26965427278606,0.0,Charging,Serving CEV,-2.758380701651504,-6.364159106044667
308,12:45,0.0,85.63381337883072,0.0,Idle,Idle,8.0,84.87543267717922,0.0,Charging,Serving CEV,3.8047600792453977,80.2208442925974,0.0,Charging,Serving CEV,-0.7583807016515038,-5.412969086233318
309,13:00,0.0,85.63381337883072,0.0,Idle,Idle,0.0,84.87543267717922,0.0,Idle,Idle,8.0,82.2208442925974,0.0,Charging,Serving CEV,-0.7583807016515038,-3.4129690862333177
310,13:15,0.0,85.63381337883072,0.0,Idle,Idle,0.0,84.87543267717922,0.0,Idle,Idle,0.0,82.2208442925974,0.0,Idle,Idle,-0.7583807016515038,-3.4129690862333177
311,13:30,0.0,85.63381337883072,0.0,Idle,Idle,0.0,84.87543267717922,0.0,Idle,Idle,4.337748130410701,83.30528132520008,0.0,Charging,Serving CEV,-0.7583807016515038,-2.3285320536306386
312,13:45,0.0,85.63381337883072,0.0,Idle,Idle,0.0,84.87543267717922,0.0,Idle,Idle,8.0,85.30528132520008,0.0,Charging,Serving CEV,-0.7583807016515038,-0.32853205363063864
313,14:00,0.0,85.63381337883072,4.831715595241036,Digging,Idle,0.0,84.87543267717922,4.599540400535021,Digging,Idle,0.0,85.30528132520008,4.75026263631421,Digging,Idle,-0.7583807016515038,-0.32853205363063864
314,14:15,0.0,85.63381337883072,4.75026263631421,Digging,Idle,0.0,84.87543267717922,5.1387322797367725,Digging,Idle,0.0,85.30528132520008,4.767233580476809,Traveling,Idle,-0.7583807016515038,-0.32853205363063864
315,14:30,8.0,87.63381337883072,0.0,Charging,Serving CEV,0.0,84.87543267717922,0.0,Idle,Idle,0.0,85.30528132520008,2.7661216984654837,Loading/Swinging,Idle,-2.758380701651504,-2.3285320536306386
316,14:45,0.0,87.63381337883072,4.767233580476809,Traveling,Idle,0.0,84.87543267717922,4.767233580476809,Traveling,Idle,0.0,85.30528132520008,3.3270775120272367,Loading/Swinging,Idle,-2.758380701651504,-2.3285320536306386
317,15:00,0.0,87.63381337883072,2.7661216984654837,Loading/Swinging,Idle,0.0,84.87543267717922,3.168580539174336,Loading/Swinging,Idle,0.07157123125967146,85.323174133015,0.0,Charging,Serving CEV,-2.758380701651504,-2.3106392458157217
318,15:15,0.0,87.63381337883072,3.3270775120272367,Loading/Swinging,Idle,0.0,84.87543267717922,4.831715595241036,Digging,Idle,0.0,85.323174133015,3.168580539174336,Loading/Swinging,Idle,-2.758380701651504,-2.3106392458157217
319,15:30,0.0,87.63381337883072,3.168580539174336,Loading/Swinging,Idle,0.0,84.87543267717922,4.75026263631421,Digging,Idle,0.0,85.323174133015,3.2711609311844128,Loading/Swinging,Idle,-2.758380701651504,-2.3106392458157217
320,15:45,8.0,89.63381337883072,0.0,Charging,Serving CEV,1.4419650314781869,85.23592393504876,0.0,Charging,Serving CEV,0.0,85.323174133015,4.527366367428774,Traveling,Idle,-4.397889443781963,-4.310639245815722
321,16:00,0.0,89.63381337883072,3.2711609311844128,Loading/Swinging,Idle,0.0,85.23592393504876,3.2711609311844128,Loading/Swinging,Idle,8.0,87.323174133015,0.0,Charging,Serving CEV,-4.397889443781963,-2.3106392458157217
322,16:15,0.0,89.63381337883072,4.527366367428774,Traveling,Idle,0.0,85.23592393504876,4.527366367428774,Traveling,Idle,0.0,87.323174133015,3.092228203326451,Loading/Swinging,Idle,-4.397889443781963,-2.3106392458157217
323,16:30,0.0,89.63381337883072,3.092228203326451,Loading/Swinging,Idle,0.0,85.23592393504876,3.092228203326451,Loading/Swinging,Idle,0.0,87.323174133015,3.439447558048483,Loading/Swinging,Idle,-4.397889443781963,-2.3106392458157217
324,16:45,0.0,89.63381337883072,3.439447558048483,Loading/Swinging,Idle,0.0,85.23592393504876,3.439447558048483,Loading/Swinging,Idle,7.795302268123127,89.27199970004578,0.0,Charging,Serving CEV,-4.397889443781963,-0.36181367878494086
325,17:00,8.0,91.63381337883072,0.0,Charging,Serving CEV,0.0,85.23592393504876,0.0,Idle,Idle,8.0,91.27199970004578,0.0,Charging,Serving CEV,-6.397889443781963,-0.36181367878494086
326,17:15,8.0,93.63381337883072,0.0,Charging,Serving CEV,0.14430305998811832,85.2719997000458,0.0,Charging,Serving CEV,8.0,93.27199970004578,0.0,Charging,Serving CEV,-8.361813678784927,-0.36181367878494086
327,17:30,8.000000000000009,95.63381337883072,0.0,Charging,Serving CEV,8.0,87.2719997000458,0.0,Charging,Serving CEV,8.0,95.27199970004578,0.0,Charging,Serving CEV,-8.361813678784927,-0.36181367878494086
328,17:45,0.0,95.63381337883072,0.0,Idle,Idle,8.0,89.2719997000458,0.0,Charging,Serving CEV,0.0,95.27199970004578,0.0,Idle,Traveling,-6.361813678784927,-0.36181367878494086
329,18:00,0.0,95.63381337883072,0.0,Idle,Idle,8.0,91.2719997000458,0.0,Charging,Serving CEV,0.0,95.27199970004578,0.0,Idle,Idle,-4.361813678784927,-0.36181367878494086
330,18:15,0.0,95.63381337883072,0.0,Idle,Traveling,8.0,93.2719997000458,0.0,Charging,Serving CEV,0.0,95.27199970004578,0.0,Idle,Idle,-2.3618136787849267,-0.36181367878494086
331,18:30,0.0,95.63381337883072,0.0,Idle,Idle,8.0,95.2719997000458,0.0,Charging,Serving CEV,0.0,95.27199970004578,0.0,Idle,Idle,-0.36181367878492665,-0.36181367878494086
332,18:45,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Traveling,0.0,95.27199970004578,0.0,Idle,Idle,-0.36181367878492665,-0.36181367878494086
333,19:00,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,0.0,95.27199970004578,0.0,Idle,Idle,-0.36181367878492665,-0.36181367878494086
334,19:15,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,0.0,95.27199970004578,0.0,Idle,Idle,-0.36181367878492665,-0.36181367878494086
335,19:30,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,0.0,95.27199970004578,0.0,Idle,Idle,-0.36181367878492665,-0.36181367878494086
336,19:45,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,0.0,95.27199970004578,0.0,Idle,Idle,-0.36181367878492665,-0.36181367878494086
337,20:00,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,0.0,95.27199970004578,0.0,Idle,Idle,-0.36181367878492665,-0.36181367878494086
338,20:15,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,0.0,95.27199970004578,0.0,Idle,Idle,-0.36181367878492665,-0.36181367878494086
339,20:30,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,0.0,95.27199970004578,0.0,Idle,Idle,-0.36181367878492665,-0.36181367878494086
340,20:45,0.0,95.63381337883072,0.0,Idle,Idle,0.0,95.2719997000458,0.0,Idle,Idle,0.0,95.27199970004578,0.0,Idle,Idle,-0.36181367878492665,-0.36181367878494086
341,21:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
342,21:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
343,21:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
344,21:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
345,22:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
346,22:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
347,22:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
348,22:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
349,23:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
350,23:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
351,23:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
352,23:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
353,00:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
354,00:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
355,00:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
356,00:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
357,01:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
358,01:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
359,01:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
360,01:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
361,02:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
362,02:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
363,02:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
364,02:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
365,03:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
366,03:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
367,03:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
368,03:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
369,04:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
370,04:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
371,04:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
372,04:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
373,05:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
374,05:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
375,05:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
376,05:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
377,06:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
378,06:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
379,06:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
380,06:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
381,07:00,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
382,07:15,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
383,07:30,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
384,07:45,0.0,95.63381337883072,0.0,Idle,Charging (grid),0.0,95.2719997000458,0.0,Idle,Charging (grid),0.0,95.27199970004578,0.0,Idle,Charging (grid),-0.36181367878492665,-0.36181367878494086
385,08:00,0.0,95.63381337883072,4.715542600150699,Digging,Idle,0.0,95.2719997000458,4.715542600150699,Digging,Traveling,0.0,95.27199970004578,4.715542600150699,Digging,Idle,-0.36181367878492665,-0.36181367878494086
