params,run_id,macro_acc,net_weighted_accuracy,avg_prod,stopped_early,stop_reason,videos_evaluated,total_videos,video_details
"{'min_activity_duration_s': 4.0, 'dist_threshold': 0.1, 'idle_window': 40, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_16471,0.8483129390425952,0.8504566356780189,114.11161347266484,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.836944270507201, 'prod': 164.74350062560822, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8547934134761087, 'prod': 47.97060047409541, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8532011331444759, 'prod': 129.62073931829093, 'len': 17670}]"
"{'min_activity_duration_s': 4.0, 'dist_threshold': 0.1, 'idle_window': 40, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_16475,0.8483129390425952,0.8504566356780189,114.11161347266484,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.836944270507201, 'prod': 164.74350062560822, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8547934134761087, 'prod': 47.97060047409541, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8532011331444759, 'prod': 129.62073931829093, 'len': 17670}]"
"{'min_activity_duration_s': 4.0, 'dist_threshold': 0.1, 'idle_window': 40, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_16479,0.8483129390425952,0.8504566356780189,114.11161347266484,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.836944270507201, 'prod': 164.74350062560822, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8547934134761087, 'prod': 47.97060047409541, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8532011331444759, 'prod': 129.62073931829093, 'len': 17670}]"
"{'min_activity_duration_s': 2.5, 'dist_threshold': 0.05, 'idle_window': 40, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_10890,0.8489059556438869,0.8504480870631765,122.44206902555334,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.8410644959298685, 'prod': 146.03616133518776, 'len': 83027}, {'video': 'Day_3', 'acc': 0.853472067885645, 'prod': 61.229070131716135, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8521813031161473, 'prod': 160.0609756097561, 'len': 17670}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 64, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_1944,0.8470531196916474,0.8504384151286797,265.6343825964759,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),3,11,"[{'video': 'Day_2', 'acc': 0.8241703193487789, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8586887564400445, 'prod': 115.96766043456292, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.858300283286119, 'prod': 314.08238675242916, 'len': 17670}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 64, 'fsm_min_dwell_seconds': 1.5, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_1948,0.8470531196916474,0.8504384151286797,265.6343825964759,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),3,11,"[{'video': 'Day_2', 'acc': 0.8241703193487789, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8586887564400445, 'prod': 115.96766043456292, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.858300283286119, 'prod': 314.08238675242916, 'len': 17670}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 64, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_1952,0.8470531196916474,0.8504384151286797,265.6343825964759,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),3,11,"[{'video': 'Day_2', 'acc': 0.8241703193487789, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8586887564400445, 'prod': 115.96766043456292, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.858300283286119, 'prod': 314.08238675242916, 'len': 17670}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 64, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_1956,0.8470531196916474,0.8504384151286797,265.6343825964759,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),3,11,"[{'video': 'Day_2', 'acc': 0.8241703193487789, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8586887564400445, 'prod': 115.96766043456292, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.858300283286119, 'prod': 314.08238675242916, 'len': 17670}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 64, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': False, 'override_travelling_only': False}",PARAM_SET_1960,0.8470531196916474,0.8504384151286797,265.6343825964759,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),3,11,"[{'video': 'Day_2', 'acc': 0.8241703193487789, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8586887564400445, 'prod': 115.96766043456292, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.858300283286119, 'prod': 314.08238675242916, 'len': 17670}]"
"{'min_activity_duration_s': 3.0, 'dist_threshold': 0.1, 'idle_window': 40, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_12863,0.8491618986213455,0.8504323993230333,139.46781064655607,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.8371070757670632, 'prod': 198.1276359086064, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8545145974340842, 'prod': 53.65484156040903, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8558640226628895, 'prod': 166.62095447065278, 'len': 17670}]"
"{'min_activity_duration_s': 3.0, 'dist_threshold': 0.1, 'idle_window': 40, 'fsm_min_dwell_seconds': 1.5, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_12867,0.8491618986213455,0.8504323993230333,139.46781064655607,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.8371070757670632, 'prod': 198.1276359086064, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8545145974340842, 'prod': 53.65484156040903, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8558640226628895, 'prod': 166.62095447065278, 'len': 17670}]"
"{'min_activity_duration_s': 3.0, 'dist_threshold': 0.1, 'idle_window': 40, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_12871,0.8491618986213455,0.8504323993230333,139.46781064655607,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.8371070757670632, 'prod': 198.1276359086064, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8545145974340842, 'prod': 53.65484156040903, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8558640226628895, 'prod': 166.62095447065278, 'len': 17670}]"
"{'min_activity_duration_s': 3.0, 'dist_threshold': 0.1, 'idle_window': 40, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_12875,0.8491618986213455,0.8504323993230333,139.46781064655607,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.8371070757670632, 'prod': 198.1276359086064, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8545145974340842, 'prod': 53.65484156040903, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8558640226628895, 'prod': 166.62095447065278, 'len': 17670}]"
"{'min_activity_duration_s': 3.0, 'dist_threshold': 0.1, 'idle_window': 40, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_12879,0.8491618986213455,0.8504323993230333,139.46781064655607,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.8371070757670632, 'prod': 198.1276359086064, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8545145974340842, 'prod': 53.65484156040903, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8558640226628895, 'prod': 166.62095447065278, 'len': 17670}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 20, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1803,0.8464942115984849,0.8504320875090443,265.22095065196766,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),3,11,"[{'video': 'Day_2', 'acc': 0.8234815278647464, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8590039397918982, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8569971671388102, 'prod': 314.08238675242916, 'len': 17670}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 20, 'fsm_min_dwell_seconds': 1.5, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1807,0.8464942115984849,0.8504320875090443,265.22095065196766,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),3,11,"[{'video': 'Day_2', 'acc': 0.8234815278647464, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8590039397918982, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8569971671388102, 'prod': 314.08238675242916, 'len': 17670}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 20, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1811,0.8464942115984849,0.8504320875090443,265.22095065196766,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),3,11,"[{'video': 'Day_2', 'acc': 0.8234815278647464, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8590039397918982, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8569971671388102, 'prod': 314.08238675242916, 'len': 17670}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 20, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1815,0.8464942115984849,0.8504320875090443,265.22095065196766,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),3,11,"[{'video': 'Day_2', 'acc': 0.8234815278647464, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8590039397918982, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8569971671388102, 'prod': 314.08238675242916, 'len': 17670}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 20, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1819,0.8464942115984849,0.8504320875090443,265.22095065196766,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),3,11,"[{'video': 'Day_2', 'acc': 0.8234815278647464, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8590039397918982, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8569971671388102, 'prod': 314.08238675242916, 'len': 17670}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 80, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1963,0.8376132291941857,0.850387224682788,375.0026695107149,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),4,11,"[{'video': 'Day_2', 'acc': 0.8241828428303068, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8648711991110213, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.858300283286119, 'prod': 314.08238675242916, 'len': 17670}, {'video': 'TC_00011', 'acc': 0.8030985915492957, 'prod': 704.3478260869565, 'len': 32758}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 80, 'fsm_min_dwell_seconds': 1.5, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1967,0.8376132291941857,0.850387224682788,375.0026695107149,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),4,11,"[{'video': 'Day_2', 'acc': 0.8241828428303068, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8648711991110213, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.858300283286119, 'prod': 314.08238675242916, 'len': 17670}, {'video': 'TC_00011', 'acc': 0.8030985915492957, 'prod': 704.3478260869565, 'len': 32758}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 80, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1971,0.8376132291941857,0.850387224682788,375.0026695107149,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),4,11,"[{'video': 'Day_2', 'acc': 0.8241828428303068, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8648711991110213, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.858300283286119, 'prod': 314.08238675242916, 'len': 17670}, {'video': 'TC_00011', 'acc': 0.8030985915492957, 'prod': 704.3478260869565, 'len': 32758}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 80, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1975,0.8376132291941857,0.850387224682788,375.0026695107149,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),4,11,"[{'video': 'Day_2', 'acc': 0.8241828428303068, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8648711991110213, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.858300283286119, 'prod': 314.08238675242916, 'len': 17670}, {'video': 'TC_00011', 'acc': 0.8030985915492957, 'prod': 704.3478260869565, 'len': 32758}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 80, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1979,0.8376132291941857,0.850387224682788,375.0026695107149,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),4,11,"[{'video': 'Day_2', 'acc': 0.8241828428303068, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8648711991110213, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.858300283286119, 'prod': 314.08238675242916, 'len': 17670}, {'video': 'TC_00011', 'acc': 0.8030985915492957, 'prod': 704.3478260869565, 'len': 32758}]"
"{'min_activity_duration_s': 2.0, 'dist_threshold': 0.05, 'idle_window': 56, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_9130,0.8502750318873152,0.8503836357224074,121.52835347182008,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.8342391984971822, 'prod': 156.40930577439985, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8549994948984746, 'prod': 59.96661507745395, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8615864022662889, 'prod': 148.2091395636064, 'len': 17670}]"
"{'min_activity_duration_s': 1.5, 'dist_threshold': 0.05, 'idle_window': 36, 'fsm_min_dwell_seconds': 1.5, 'enable_fsm': True, 'override_travelling_only': True}",PARAM_SET_7265,0.8453903618050466,0.8503784321619164,142.4412480365862,True,Net running avg (85.0%) fell below Top-15 threshold (85.9%),3,11,"[{'video': 'Day_2', 'acc': 0.8220162805259862, 'prod': 196.14813898850008, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8595938983735731, 'prod': 64.38310048813332, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8545609065155807, 'prod': 166.79250463312513, 'len': 17670}]"
"{'min_activity_duration_s': 4.0, 'dist_threshold': 0.1, 'idle_window': 80, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': True, 'override_travelling_only': True}",PARAM_SET_16553,0.8470850954041408,0.8503570879694089,98.47429928054969,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.8377082028804007, 'prod': 133.39509031959238, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8547085564198403, 'prod': 41.66569244078654, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8488385269121813, 'prod': 120.36211508127013, 'len': 17670}]"
"{'min_activity_duration_s': 3.5, 'dist_threshold': 0.05, 'idle_window': 24, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_14430,0.8499597508221047,0.8503164969077858,105.7788818002998,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.8468127739511584, 'prod': 143.94993045897078, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8513950904131731, 'prod': 53.024599860658455, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.851671388101983, 'prod': 120.36211508127013, 'len': 17670}]"
"{'min_activity_duration_s': 3.5, 'dist_threshold': 0.05, 'idle_window': 20, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_14402,0.8531674126990897,0.8503126119281569,107.04022120600187,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.8539386349405135, 'prod': 143.94993045897078, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8486230932417416, 'prod': 56.80861807776468, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8569405099150141, 'prod': 120.36211508127013, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.05, 'idle_window': 56, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': True, 'override_travelling_only': False}",PARAM_SET_18138,0.8418400171767019,0.8503004367024946,87.6909657558328,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.845184721352536, 'prod': 120.85757945266796, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8537064349934337, 'prod': 40.40536306369924, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.826628895184136, 'prod': 101.8099547511312, 'len': 17670}]"
"{'min_activity_duration_s': 5.0, 'dist_threshold': 0.1, 'idle_window': 64, 'fsm_min_dwell_seconds': 1.5, 'enable_fsm': True, 'override_travelling_only': True}",PARAM_SET_18325,0.8481872774545874,0.8502936450668153,87.97144357058748,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.845272385723231, 'prod': 122.96790329303876, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8522072936660269, 'prod': 39.13647266759247, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8470821529745043, 'prod': 101.8099547511312, 'len': 17670}]"
"{'min_activity_duration_s': 2.5, 'dist_threshold': 0.1, 'idle_window': 48, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': True, 'override_travelling_only': True}",PARAM_SET_11081,0.8490335011991231,0.8502707277712008,124.65766250225637,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.8439949906073888, 'prod': 148.12239221140473, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8523406404687343, 'prod': 54.284044418468724, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8507648725212464, 'prod': 171.5665508768957, 'len': 17670}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 56, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1923,0.8376042017564412,0.8502612188465133,377.31209882507096,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),4,11,"[{'video': 'Day_2', 'acc': 0.8241828428303068, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8646651176886554, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8584702549575071, 'prod': 323.32010400985354, 'len': 17670}, {'video': 'TC_00011', 'acc': 0.8030985915492957, 'prod': 704.3478260869565, 'len': 32758}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 56, 'fsm_min_dwell_seconds': 1.5, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1927,0.8376042017564412,0.8502612188465133,377.31209882507096,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),4,11,"[{'video': 'Day_2', 'acc': 0.8241828428303068, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8646651176886554, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8584702549575071, 'prod': 323.32010400985354, 'len': 17670}, {'video': 'TC_00011', 'acc': 0.8030985915492957, 'prod': 704.3478260869565, 'len': 32758}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 56, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1931,0.8376042017564412,0.8502612188465133,377.31209882507096,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),4,11,"[{'video': 'Day_2', 'acc': 0.8241828428303068, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8646651176886554, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8584702549575071, 'prod': 323.32010400985354, 'len': 17670}, {'video': 'TC_00011', 'acc': 0.8030985915492957, 'prod': 704.3478260869565, 'len': 32758}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 56, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1935,0.8376042017564412,0.8502612188465133,377.31209882507096,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),4,11,"[{'video': 'Day_2', 'acc': 0.8241828428303068, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8646651176886554, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8584702549575071, 'prod': 323.32010400985354, 'len': 17670}, {'video': 'TC_00011', 'acc': 0.8030985915492957, 'prod': 704.3478260869565, 'len': 32758}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 56, 'fsm_min_dwell_seconds': 3.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1939,0.8376042017564412,0.8502612188465133,377.31209882507096,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),4,11,"[{'video': 'Day_2', 'acc': 0.8241828428303068, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8646651176886554, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8584702549575071, 'prod': 323.32010400985354, 'len': 17670}, {'video': 'TC_00011', 'acc': 0.8030985915492957, 'prod': 704.3478260869565, 'len': 32758}]"
"{'min_activity_duration_s': 2.5, 'dist_threshold': 0.05, 'idle_window': 40, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': True, 'override_travelling_only': True}",PARAM_SET_10893,0.8435387209058081,0.8502465661323136,118.43070204668396,True,Net running avg (85.0%) fell below Top-15 threshold (86.6%),3,11,"[{'video': 'Day_2', 'acc': 0.8309580463368816, 'prod': 141.91194657432598, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8572785129811092, 'prod': 53.657350472512, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8423796033994334, 'prod': 159.7228090932139, 'len': 17670}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 64, 'fsm_min_dwell_seconds': 1.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1943,0.8375961201320348,0.8502402165722168,377.31209882507096,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),4,11,"[{'video': 'Day_2', 'acc': 0.8241828428303068, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8646327911910294, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8584702549575071, 'prod': 323.32010400985354, 'len': 17670}, {'video': 'TC_00011', 'acc': 0.8030985915492957, 'prod': 704.3478260869565, 'len': 32758}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 64, 'fsm_min_dwell_seconds': 1.5, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1947,0.8375961201320348,0.8502402165722168,377.31209882507096,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),4,11,"[{'video': 'Day_2', 'acc': 0.8241828428303068, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8646327911910294, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8584702549575071, 'prod': 323.32010400985354, 'len': 17670}, {'video': 'TC_00011', 'acc': 0.8030985915492957, 'prod': 704.3478260869565, 'len': 32758}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 64, 'fsm_min_dwell_seconds': 2.0, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1951,0.8375961201320348,0.8502402165722168,377.31209882507096,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),4,11,"[{'video': 'Day_2', 'acc': 0.8241828428303068, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8646327911910294, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8584702549575071, 'prod': 323.32010400985354, 'len': 17670}, {'video': 'TC_00011', 'acc': 0.8030985915492957, 'prod': 704.3478260869565, 'len': 32758}]"
"{'min_activity_duration_s': 0.8, 'dist_threshold': 0.05, 'idle_window': 64, 'fsm_min_dwell_seconds': 2.5, 'enable_fsm': False, 'override_travelling_only': True}",PARAM_SET_1955,0.8375961201320348,0.8502402165722168,377.31209882507096,True,Net running avg (85.0%) fell below Top-15 threshold (85.1%),4,11,"[{'video': 'Day_2', 'acc': 0.8241828428303068, 'prod': 366.85310060243563, 'len': 83027}, {'video': 'Day_3', 'acc': 0.8646327911910294, 'prod': 114.72736460103818, 'len': 247510}, {'video': 'Day_4_1', 'acc': 0.8584702549575071, 'prod': 323.32010400985354, 'len': 17670}, {'video': 'TC_00011', 'acc': 0.8030985915492957, 'prod': 704.3478260869565, 'len': 32758}]"
